From	To
Q9H3G5	CPVL
Q9H3H3	C11orf68
Q9H3H5	DPAGT1
Q9H3K6	BOLA2
Q9H3K6	BOLA2B
Q9H3M7	TXNIP
Q9H3N1	TMX1
Q9H3N8	HRH4
Q9H3P2	NELFA
Q9H3P7	ACBD3
Q9H3Q1	CDC42EP4
Q9H3R0	KDM4C
Q9H3R5	CENPH
Q9H3S1	SEMA4A
Q9H3S4	TPK1
Q9H3S7	PTPN23
Q9H3T3	SEMA6B
Q9H3U1	UNC45A
Q9H3U5	MFSD1
Q9H3Y8	PPDPF
Q9H3Z4	DNAJC5
Q9H410	DSN1
Q9H425	C1orf198
Q9H444	CHMP4B
Q9H446	RWDD1
Q9H477	RBKS
Q9H479	FN3K
Q9H488	POFUT1
Q9H490	PIGU
Q9H497	TOR3A
Q9H4A3	WNK1
Q9H4A4	RNPEP
Q9H4A5	GOLPH3L
Q9H4A6	GOLPH3
Q9H4A9	DPEP2
Q9H4B6	SAV1
Q9H4B7	TUBB1
Q9H4E7	DEF6
Q9H4G0	EPB41L1
Q9H4G4	GLIPR2
Q9H4I3	TRABD
Q9H4I9	SMDT1
Q9H4L4	SENP3
Q9H4L5	OSBPL3
Q9H4L7	SMARCAD1
Q9H4M9	EHD1
Q9H4P4	RNF41
Q9H4X1	RGCC
Q9H4Z3	PCIF1
Q9H501	ESF1
Q9H553	ALG2
Q9H582	ZNF644
Q9H583	HEATR1
Q9H5N1	RABEP2
Q9H5V9	STEEP1
Q9H5X1	CIAO2A
Q9H5Z1	DHX35
Q9H628	RERGL
Q9H633	RPP21
Q9H665	IGFLR1
Q9H6D7	HAUS4
Q9H6E4	CCDC134
Q9H6E5	TUT1
Q9H6F5	CCDC86
Q9H6H4	REEP4
Q9H6K1	ILRUN
Q9H6K4	OPA3
Q9H6L5	RETREG1
Q9H6Q3	SLA2
Q9H6Q4	CIAO3
Q9H6R0	DHX33
Q9H6R4	NOL6
Q9H6R6	ZDHHC6
Q9H6R7	WDCP
Q9H6S0	YTHDC2
Q9H6S1	AZI2
Q9H6S3	EPS8L2
Q9H6T3	RPAP3
Q9H6U6	BCAS3
Q9H6U8	ALG9
Q9H6V9	LDAH
Q9H6W3	RIOX1
Q9H6X4	TMEM134
Q9H6Y2	WDR55
Q9H6Y5	MAGIX
Q9H6Y7	RNF167
Q9H6Z4	RANBP3
Q9H773	DCTPP1
Q9H777	ELAC1
Q9H7B2	RPF2
Q9H7C4	SYNC
Q9H7C9	AAMDC
Q9H7D0	DOCK5
Q9H7D7	WDR26
Q9H7E2	TDRD3
Q9H7F0	ATP13A3
Q9H7H0	METTL17
Q9H7J1	PPP1R3E
Q9H7L9	SUDS3
Q9H7M9	VSIR
Q9H7N4	SCAF1
Q9H7P6	MVB12B
Q9H7U1	CCSER2
Q9H7Z3	NRDE2
Q9H7Z6	KAT8
Q9H7Z7	PTGES2
Q9H813	PACC1
Q9H814	PHAX
Q9H832	UBE2Z
Q9H841	NIPAL2
Q9H845	ACAD9
Q9H857	NT5DC2
Q9H871	RMND5A
Q9H8G2	CAAP1
Q9H8H0	NOL11
Q9H8H3	TMT1A
Q9H8J5	MANSC1
Q9H8M2	BRD9
Q9H8N7	ZNF395
Q9H8T0	AKTIP
Q9H8U3	ZFAND3
Q9H8W4	PLEKHF2
Q9H8Y8	GORASP2
Q9H903	MTHFD2L
Q9H910	JPT2
Q9H920	RNF121
Q9H930	SP140L
Q9H936	SLC25A22
Q9H939	PSTPIP2
Q9H967	WDR76
Q9H974	QTRT2
Q9H981	ACTR8
Q9H993	ARMT1
Q9H9A5	CNOT10
Q9H9A6	LRRC40
Q9H9A7	RMI1
Q9H9B1	EHMT1
Q9H9B4	SFXN1
Q9H9C1	VIPAS39
Q9H9E3	COG4
Q9H9F9	ACTR5
Q9H9G7	AGO3
Q9H9H4	VPS37B
Q9H9J2	MRPL44
Q9H9J4	USP42
Q9H9L3	ISG20L2
Q9H9P5	UNKL
Q9H9P8	L2HGDH
Q9H9Q2	COPS7B
Q9H9Q4	NHEJ1
Q9H9S4	CAB39L
Q9H9T3	ELP3
Q9H9Y2	RPF1
Q9H9Y6	POLR1B
Q9HA47	UCK1
Q9HA64	FN3KRP
Q9HA65	TBC1D17
Q9HA72	CALHM2
Q9HA77	CARS2
Q9HA92	RSAD1
Q9HAB8	PPCS
Q9HAD4	WDR41
Q9HAF1	MEAF6
Q9HAI6	TASL
Q9HAN9	NMNAT1
Q9HAP2	MLXIP
Q9HAS0	C17orf75
Q9HAS3	SLC28A3
Q9HAT2	SIAE
Q9HAU5	UPF2
Q9HAV0	GNB4
Q9HAV4	XPO5
Q9HAV7	GRPEL1
Q9HAW4	CLSPN
Q9HB19	PLEKHA2
Q9HB20	PLEKHA3
Q9HB21	PLEKHA1
Q9HB40	SCPEP1
Q9HB58	SP110
Q9HB71	CACYBP
Q9HB75	PIDD1
Q9HB90	RRAGC
Q9HBE5	IL21R
Q9HBF4	ZFYVE1
Q9HBG6	IFT122
Q9HBH0	RHOF
Q9HBH5	RDH14
Q9HBI0	PARVG
Q9HBI1	PARVB
Q9HBL0	TNS1
Q9HBL7	PLGRKT
Q9HBM6	TAF9B
Q9HBR0	SLC38A10
Q9HBU6	ETNK1
Q9HC07	TMEM165
Q9HC16	APOBEC3G
Q9HC21	SLC25A19
Q9HC24	TMBIM4
Q9HC35	EML4
Q9HC36	MRM3
Q9HC38	GLOD4
Q9HC44	GPBP1L1
Q9HC52	CBX8
Q9HC56	PCDH9
Q9HC58	SLC24A3
Q9HCC0	MCCC2
Q9HCC9	ZFYVE28
Q9HCD5	NCOA5
Q9HCD6	TANC2
Q9HCE0	EPG5
Q9HCE1	MOV10
Q9HCE5	METTL14
Q9HCE6	ARHGEF10L
Q9HCF6	TRPM3
Q9HCG7	GBA2
Q9HCG8	CWC22
Q9HCH0	NCKAP5L
Q9HCH5	SYTL2
Q9HCI7	MSL2
Q9HCJ0	TNRC6C
Q9HCK5	AGO4
Q9HCK8	CHD8
Q9HCM2	PLXNA4
Q9HCN3	PGAP6
Q9HCN4	GPN1
Q9HCN6	GP6
Q9HCN8	SDF2L1
Q9HCP0	CSNK1G1
Q9HCS7	XAB2
Q9HCU5	PREB
Q9HCU8	POLD4
Q9HCX3	ZNF304
Q9HD15	SRA1
Q9HD20	ATP13A1
Q9HD26	GOPC
Q9HD34	LYRM4
Q9HD42	CHMP1A
Q9HD45	TM9SF3
Q9HD89	RETN
Q9HDC5	JPH1
Q9HDC9	APMAP
Q9NNW5	WDR6
Q9NNW7	TXNRD2
Q9NNX6	CD209
Q9NP58	ABCB6
Q9NP59	SLC40A1
Q9NP61	ARFGAP3
Q9NP64	ZCCHC17
Q9NP66	HMG20A
Q9NP72	RAB18
Q9NP73	ALG13
Q9NP77	SSU72
Q9NP79	VTA1
Q9NP80	PNPLA8
Q9NP81	SARS2
Q9NP92	MRPS30
Q9NP97	DYNLRB1
Q9NP99	TREM1
Q9NPA0	EMC7
Q9NPA2	MMP25
Q9NPA8	ENY2
Q9NPB8	GPCPD1
Q9NPD3	EXOSC4
Q9NPE3	NOP10
Q9NPF2	CHST11
Q9NPF4	OSGEP
Q9NPF5	DMAP1
Q9NPF8	ADAP2
Q9NPG3	UBN1
Q9NPH2	ISYNA1
Q9NPH3	IL1RAP
Q9NPI1	BRD7
Q9NPI6	DCP1A
Q9NPJ3	ACOT13
Q9NPJ6	MED4
Q9NPL8	TIMMDC1
Q9NPP4	NLRC4
Q9NPQ8	RIC8A
Q9NPR9	GPR108
Q9NPY3	CD93
Q9NQ11	ATP13A2
Q9NQ25	SLAMF7
Q9NQ29	LUC7L
Q9NQ34	TMEM9B
Q9NQ48	LZTFL1
Q9NQ50	MRPL40
Q9NQ55	PPAN
Q9NQ66	PLCB1
Q9NQ75	CASS4
Q9NQ86	TRIM36
Q9NQ88	TIGAR
Q9NQ89	FERRY3
Q9NQA3	WASH6P
Q9NQC3	RTN4
Q9NQC7	CYLD
Q9NQE9	HINT3
Q9NQG5	RPRD1B
Q9NQG6	MIEF1
Q9NQG7	HPS4
Q9NQH7	XPNPEP3
Q9NQL2	RRAGD
Q9NQP4	PFDN4
Q9NQR4	NIT2
Q9NQS1	AVEN
Q9NQS7	INCENP
Q9NQT4	EXOSC5
Q9NQT5	EXOSC3
Q9NQT8	KIF13B
Q9NQW6	ANLN
Q9NQW7	XPNPEP1
Q9NQX3	GPHN
Q9NQX7	ITM2C
Q9NQZ2	UTP3
Q9NQZ5	STARD7
Q9NQZ7	ENTPD7
Q9NR09	BIRC6
Q9NR12	PDLIM7
Q9NR19	ACSS2
Q9NR28	DIABLO
Q9NR30	DDX21
Q9NR31	SAR1A
Q9NR33	POLE4
Q9NR45	NANS
Q9NR46	SH3GLB2
Q9NR50	EIF2B3
Q9NR56	MBNL1
Q9NR97	TLR8
Q9NRA1	PDGFC
Q9NRA2	SLC17A5
Q9NRA8	EIF4ENIF1
Q9NRB3	CHST12
Q9NRC1	ST7
Q9NRC6	SPTBN5
Q9NRD1	FBXO6
Q9NRD8	DUOX2
Q9NRF8	CTPS2
Q9NRF9	POLE3
Q9NRG0	CHRAC1
Q9NRG1	PRTFDC1
Q9NRG7	SDR39U1
Q9NRG9	AAAS
Q9NRH2	SNRK
Q9NRI5	DISC1
Q9NRK6	ABCB10
Q9NRL2	BAZ1A
Q9NRL3	STRN4
Q9NRM0	SLC2A9
Q9NRM6	IL17RB
Q9NRN7	AASDHPPT
Q9NRP0	OSTC
Q9NRP2	CMC2
Q9NRR1	CYTL1
Q9NRR5	UBQLN4
Q9NRS6	SNX15
Q9NRV9	HEBP1
Q9NRW1	RAB6B
Q9NRW3	APOBEC3C
Q9NRW4	DUSP22
Q9NRW7	VPS45
Q9NRX1	PNO1
Q9NRX2	MRPL17
Q9NRX5	SERINC1
Q9NRY2	INIP
Q9NRY4	ARHGAP35
Q9NRY5	FAM114A2
Q9NRY6	PLSCR3
Q9NRZ5	AGPAT4
Q9NRZ7	AGPAT3
Q9NRZ9	HELLS
Q9NS00	C1GALT1
Q9NS15	LTBP3
Q9NS18	GLRX2
Q9NS23	RASSF1
Q9NS28	RGS18
Q9NS69	TOMM22
Q9NS86	LANCL2
Q9NS87	KIF15
Q9NS91	RAD18
Q9NS93	TM7SF3
Q9NSB2	KRT84
Q9NSB4	KRT82
Q9NSC5	HOMER3
Q9NSD9	FARSB
Q9NSE4	IARS2
Q9NSI8	SAMSN1
Q9NSK0	KLC4
Q9NSU2	TREX1
Q9NSV4	DIAPH3
Q9NSY0	NRBP2
Q9NSY1	BMP2K
Q9NSY2	STARD5
Q9NT62	ATG3
Q9NTG7	SIRT3
Q9NTI5	PDS5B
Q9NTJ3	SMC4
Q9NTJ4	MAN2C1
Q9NTJ5	SACM1L
Q9NTK5	OLA1
Q9NTM9	CUTC
Q9NTN3	SLC35D1
Q9NTX5	ECHDC1
Q9NTX7	RNF146
Q9NTZ6	RBM12
Q9NU19	TBC1D22B
Q9NU22	MDN1
Q9NU23	LYRM2
Q9NU53	GINM1
Q9NUA8	ZBTB40
Q9NUB1	ACSS1
Q9NUD5	ZCCHC3
Q9NUD9	PIGV
Q9NUE0	ZDHHC18
Q9NUI1	DECR2
Q9NUJ1	ABHD10
Q9NUJ3	TCP11L1
Q9NUL3	STAU2
Q9NUL5	SHFL
Q9NUL7	DDX28
Q9NUM3	SLC39A9
Q9NUM4	TMEM106B
Q9NUN5	LMBRD1
Q9NUP1	BLOC1S4
Q9NUP9	LIN7C
Q9NUQ2	AGPAT5
Q9NUQ3	TXLNG
Q9NUQ6	SPATS2L
Q9NUQ7	UFSP2
Q9NUQ8	ABCF3
Q9NUQ9	CYRIB
Q9NUS5	AP5S1
Q9NUU6	OTULINL
Q9NUV9	GIMAP4
Q9NUW8	TDP1
Q9NUY8	TBC1D23
Q9NV06	DCAF13
Q9NV31	IMP3
Q9NV35	NUDT15
Q9NV56	MRGBP
Q9NV66	TYW1
Q9NV70	EXOC1
Q9NV88	INTS9
Q9NV92	NDFIP2
Q9NV96	TMEM30A
Q9NVA1	UQCC1
Q9NVA2	SEPTIN11
Q9NVA4	TMEM184C
Q9NVC3	SLC38A7
Q9NVC6	MED17
Q9NVE5	USP40
Q9NVE7	PANK4
Q9NVG8	TBC1D13
Q9NVH0	EXD2
Q9NVH1	DNAJC11
Q9NVH2	INTS7
Q9NVH6	TMLHE
Q9NVI1	FANCI
Q9NVI7	ATAD3A
Q9NVJ2	ARL8B
Q9NVK5	FGFR1OP2
Q9NVM1	EVA1B
Q9NVM6	DNAJC17
Q9NVM9	INTS13
Q9NVN8	GNL3L
Q9NVP1	DDX18
Q9NVP2	ASF1B
Q9NVQ4	FAIM
Q9NVR2	INTS10
Q9NVR5	DNAAF2
Q9NVS2	MRPS18A
Q9NVS9	PNPO
Q9NVT9	ARMC1
Q9NVU0	POLR3E
Q9NVU7	SDAD1
Q9NVV0	TMEM38B
Q9NVV4	MTPAP
Q9NVX0	HAUS2
Q9NVX2	NLE1
Q9NVZ3	NECAP2
Q9NW08	POLR3B
Q9NW13	RBM28
Q9NW15	ANO10
Q9NW64	RBM22
Q9NW68	BSDC1
Q9NW97	TMEM51
Q9NWA0	MED9
Q9NWF9	RNF216
Q9NWH9	SLTM
Q9NWK9	ZNHIT6
Q9NWL6	ASNSD1
Q9NWQ8	PAG1
Q9NWS0	PIH1D1
Q9NWS1	PARPBP
Q9NWS6	FAM118A
Q9NWS8	RMND1
Q9NWT1	PAK1IP1
Q9NWU1	OXSM
Q9NWU2	GID8
Q9NWU5	MRPL22
Q9NWV4	CZIB
Q9NWV8	BABAM1
Q9NWW5	CLN6
Q9NWW6	NMRK1
Q9NWX6	THG1L
Q9NWY4	HPF1
Q9NWZ3	IRAK4
Q9NWZ5	UCKL1
Q9NX01	TXNL4B
Q9NX02	NLRP2
Q9NX05	FAM120C
Q9NX07	TRNAU1AP
Q9NX08	COMMD8
Q9NX14	NDUFB11
Q9NX20	MRPL16
Q9NX24	NHP2
Q9NX40	OCIAD1
Q9NX46	ADPRS
Q9NX47	MARCHF5
Q9NX55	HYPK
Q9NX57	RAB20
Q9NX58	LYAR
Q9NX62	BPNT2
Q9NX63	CHCHD3
Q9NX70	MED29
Q9NX74	DUS2
Q9NX78	TMEM260
Q9NX94	WBP1L
Q9NXA8	SIRT5
Q9NXC2	GFOD1
Q9NXC5	MIOS
Q9NXD2	MTMR10
Q9NXE4	SMPD4
Q9NXE8	CWC25
Q9NXF1	TEX10
Q9NXF8	ZDHHC7
Q9NXG2	THUMPD1
Q9NXG6	P4HTM
Q9NXH8	TOR4A
Q9NXH9	TRMT1
Q9NXJ5	PGPEP1
Q9NXK6	PAQR5
Q9NXK8	FBXL12
Q9NXL6	SIDT1
Q9NXN4	GDAP2
Q9NXR1	NDE1
Q9NXR5	ANKRD10
Q9NXR7	BABAM2
Q9NXS2	QPCTL
Q9NXU5	ARL15
Q9NXV2	KCTD5
Q9NXV6	CDKN2AIP
Q9NXW2	DNAJB12
Q9NXW9	ALKBH4
Q9NXX6	NSMCE4A
Q9NY12	GAR1
Q9NY15	STAB1
Q9NY26	SLC39A1
Q9NY27	PPP4R2
Q9NY33	DPP3
Q9NY35	CLDND1
Q9NY59	SMPD3
Q9NY61	AATF
Q9NY64	SLC2A8
Q9NY65	TUBA8
Q9NY97	B3GNT2
Q9NYB0	TERF2IP
Q9NYB9	ABI2
Q9NYF8	BCLAF1
Q9NYG2	ZDHHC3
Q9NYH9	UTP6
Q9NYI0	PSD3
Q9NYJ1	COA4
Q9NYJ8	TAB2
Q9NYK1	TLR7
Q9NYK5	MRPL39
Q9NYL2	MAP3K20
Q9NYL4	FKBP11
Q9NYL9	TMOD3
Q9NYR9	NKIRAS2
Q9NYS0	NKIRAS1
Q9NYU2	UGGT1
Q9NYV4	CDK12
Q9NYV6	RRN3
Q9NYY8	FASTKD2
Q9NYZ4	SIGLEC8
Q9NZ01	TECR
Q9NZ08	ERAP1
Q9NZ09	UBAP1
Q9NZ32	ACTR10
Q9NZ43	USE1
Q9NZ45	CISD1
Q9NZ52	GGA3
Q9NZ63	C9orf78
Q9NZB2	FAM120A
Q9NZC2	TREM2
Q9NZC3	GDE1
Q9NZC9	SMARCAL1
Q9NZD2	GLTP
Q9NZD8	SPG21
Q9NZI6	TFCP2L1
Q9NZI7	UBP1
Q9NZJ5	EIF2AK3
Q9NZJ6	COQ3
Q9NZJ7	MTCH1
Q9NZK5	ADA2
Q9NZL4	HSPBP1
Q9NZL6	RGL1
Q9NZL9	MAT2B
Q9NZM1	MYOF
Q9NZM3	ITSN2
Q9NZM4	BICRA
Q9NZM5	NOP53
Q9NZN3	EHD3
Q9NZN5	ARHGEF12
Q9NZN8	CNOT2
Q9NZQ3	NCKIPSD
Q9NZQ7	CD274
Q9NZR1	TMOD2
Q9NZT2	OGFR
Q9NZV1	CRIM1
Q9NZV5	SELENON
Q9NZV6	MSRB1
Q9NZZ3	CHMP5
Q9P000	COMMD9
Q9P013	CWC15
Q9P015	MRPL15
Q9P016	THYN1
Q9P032	NDUFAF4
Q9P035	HACD3
Q9P086	MED11
Q9P0B6	CCDC167
Q9P0I2	EMC3
Q9P0J1	PDP1
Q9P0J7	KCMF1
Q9P0K7	RAI14
Q9P0K8	FOXJ2
Q9P0L0	VAPA
Q9P0M6	MACROH2A2
Q9P0M9	MRPL27
Q9P0P8	MTRES1
Q9P0R6	GSKIP
Q9P0S3	ORMDL1
Q9P0S9	TMEM14C
Q9P0U3	SENP1
Q9P0U4	CXXC1
Q9P0V8	SLAMF8
Q9P0V9	SEPTIN10
Q9P0W2	HMG20B
Q9P107	GMIP
Q9P1F3	ABRACL
Q9P1Q0	VPS54
Q9P1W8	SIRPG
Q9P1Y6	PHRF1
Q9P1Z2	CALCOCO1
Q9P206	NHSL3
Q9P215	POGK
Q9P219	CCDC88C
Q9P225	DNAH2
Q9P241	ATP10D
Q9P246	STIM2
Q9P253	VPS18
Q9P258	RCC2
Q9P260	RELCH
Q9P265	DIP2B
Q9P270	SLAIN2
Q9P275	USP36
Q9P287	BCCIP
Q9P289	STK26
Q9P291	ARMCX1
Q9P299	COPZ2
Q9P2A4	ABI3
Q9P2B2	PTGFRN
Q9P2B4	CTTNBP2NL
Q9P2D0	IBTK
Q9P2D1	CHD7
Q9P2D3	HEATR5B
Q9P2E3	ZNFX1
Q9P2E5	CHPF2
Q9P2E9	RRBP1
Q9P2F5	STOX2
Q9P2F8	SIPA1L2
Q9P2G1	ANKIB1
Q9P2H5	USP35
Q9P2I0	CPSF2
Q9P2J5	LARS1
Q9P2K3	RCOR3
Q9P2K5	MYEF2
Q9P2K6	KLHL42
Q9P2K8	EIF2AK4
Q9P2N5	RBM27
Q9P2N6	KANSL3
Q9P2Q2	FRMD4A
Q9P2R3	ANKFY1
Q9P2R6	RERE
Q9P2R7	SUCLA2
Q9P2T1	GMPR2
Q9P2W9	STX18
Q9P2X0	DPM3
Q9P2X3	IMPACT
Q9P2Y5	UVRAG
Q9UBB4	ATXN10
Q9UBB5	MBD2
Q9UBB6	NCDN
Q9UBB9	TFIP11
Q9UBC2	EPS15L1
Q9UBC3	DNMT3B
Q9UBD5	ORC3
Q9UBE0	SAE1
Q9UBF2	COPG2
Q9UBF6	RNF7
Q9UBF8	PI4KB
Q9UBG0	MRC2
Q9UBH6	XPR1
Q9UBI1	COMMD3
Q9UBI6	GNG12
Q9UBI9	HECA
Q9UBK8	MTRR
Q9UBL3	ASH2L
Q9UBM7	DHCR7
Q9UBN7	HDAC6
Q9UBP0	SPAST
Q9UBP6	METTL1
Q9UBQ0	VPS29
Q9UBQ5	EIF3K
Q9UBQ6	EXTL2
Q9UBQ7	GRHPR
Q9UBR2	CTSZ
Q9UBS4	DNAJB11
Q9UBS8	RNF14
Q9UBT2	UBA2
Q9UBU6	FAM8A1
Q9UBU9	NXF1
Q9UBV2	SEL1L
Q9UBV8	PEF1
Q9UBW5	BIN2
Q9UBW7	ZMYM2
Q9UBW8	COPS7A
Q9UBX3	SLC25A10
Q9UBY8	CLN8
Q9UD71	PPP1R1B
Q9UDT6	CLIP2
Q9UDW1	UQCR10
Q9UDY2	TJP2
Q9UDY4	DNAJB4
Q9UDY8	MALT1
Q9UEE5	STK17A
Q9UEE9	CFDP1
Q9UET6	FTSJ1
Q9UEU0	VTI1B
Q9UEW3	MARCO
Q9UEW8	STK39
Q9UEY8	ADD3
Q9UF47	DNAJC5B
Q9UF56	FBXL17
Q9UFC0	LRWD1
Q9UFF9	CNOT8
Q9UFG5	C19orf25
Q9UFN0	NIPSNAP3A
Q9UFW8	CGGBP1
Q9UG22	GIMAP2
Q9UG56	PISD
Q9UG63	ABCF2
Q9UGI8	TES
Q9UGJ0	PRKAG2
Q9UGJ1	TUBGCP4
Q9UGK8	SERGEF
Q9UGL1	KDM5B
Q9UGM6	WARS2
Q9UGN4	CD300A
Q9UGP4	LIMD1
Q9UGP5	POLL
Q9UGP8	SEC63
Q9UGQ3	SLC2A6
Q9UGR2	ZC3H7B
Q9UGU0	TCF20
Q9UGU5	HMGXB4
Q9UGV2	NDRG3
Q9UGY1	NOL12
Q9UH03	SEPTIN3
Q9UH62	ARMCX3
Q9UH65	SWAP70
Q9UH92	MLX
Q9UH99	SUN2
Q9UHA3	RSL24D1
Q9UHA4	LAMTOR3
Q9UHB6	LIMA1
Q9UHB7	AFF4
Q9UHB9	SRP68
Q9UHC6	CNTNAP2
Q9UHC7	MKRN1
Q9UHD1	CHORDC1
Q9UHD2	TBK1
Q9UHD8	SEPTIN9
Q9UHD9	UBQLN2
Q9UHF1	EGFL7
Q9UHF7	TRPS1
Q9UHG3	PCYOX1
Q9UHI5	SLC7A8
Q9UHI6	DDX20
Q9UHJ6	SHPK
Q9UHJ9	PGAP2
Q9UHK6	AMACR
Q9UHL4	DPP7
Q9UHN1	POLG2
Q9UHN6	CEMIP2
Q9UHP3	USP25
Q9UHQ1	NARF
Q9UHQ4	BCAP29
Q9UHQ9	CYB5R1
Q9UHR5	SAP30BP
Q9UHR6	ZNHIT2
Q9UHV9	PFDN2
Q9UHW5	GPN3
Q9UHW9	SLC12A6
Q9UHX1	PUF60
Q9UHX3	ADGRE2
Q9UHY1	NRBP1
Q9UHY7	ENOPH1
Q9UHY8	FEZ2
Q9UI08	EVL
Q9UI09	NDUFA12
Q9UI10	EIF2B4
Q9UI12	ATP6V1H
Q9UI15	TAGLN3
Q9UI26	IPO11
Q9UI30	TRMT112
Q9UI36	DACH1
Q9UIA0	CYTH4
Q9UIA9	XPO7
Q9UIB8	CD84
Q9UIC8	LCMT1
Q9UID3	VPS51
Q9UIF8	BAZ2B
Q9UIF9	BAZ2A
Q9UIG0	BAZ1B
Q9UII2	ATP5IF1
Q9UII4	HERC5
Q9UIJ7	AK3
Q9UIK4	DAPK2
Q9UIL1	SCOC
Q9UIL8	PHF11
Q9UIQ6	LNPEP
Q9UIS9	MBD1
Q9UIV1	CNOT7
Q9UIW2	PLXNA1
Q9UJ41	RABGEF1
Q9UJ68	MSRA
Q9UJ70	NAGK
Q9UJ83	HACL1
Q9UJA5	TRMT6
Q9UJF2	RASAL2
Q9UJG1	MOSPD1
Q9UJJ9	GNPTG
Q9UJK0	TSR3
Q9UJS0	SLC25A13
Q9UJU6	DBNL
Q9UJV9	DDX41
Q9UJW0	DCTN4
Q9UJX2	CDC23
Q9UJX3	ANAPC7
Q9UJX4	ANAPC5
Q9UJX5	ANAPC4
Q9UJX6	ANAPC2
Q9UJY4	GGA2
Q9UJY5	GGA1
Q9UJZ1	STOML2
Q9UK23	NAGPA
Q9UK41	VPS28
Q9UK45	LSM7
Q9UK53	ING1
Q9UK59	DBR1
Q9UK61	TASOR
Q9UK76	JPT1
Q9UK99	FBXO3
Q9UKA4	AKAP11
Q9UKD1	GMEB2
Q9UKD2	MRTO4
Q9UKE5	TNIK
Q9UKF6	CPSF3
Q9UKF7	PITPNC1
Q9UKG1	APPL1
Q9UKG9	CROT
Q9UKI8	TLK1
Q9UKJ1	PILRA
Q9UKJ3	GPATCH8
Q9UKK3	PARP4
Q9UKK9	NUDT5
Q9UKL0	RCOR1
Q9UKL6	PCTP
Q9UKM7	MAN1B1
Q9UKM9	RALY
Q9UKN8	GTF3C4
Q9UKQ2	ADAM28
Q9UKR5	ERG28
Q9UKS6	PACSIN3
Q9UKT5	FBXO4
Q9UKT8	FBXW2
Q9UKU7	ACAD8
Q9UKV3	ACIN1
Q9UKV5	AMFR
Q9UKV8	AGO2
Q9UKW4	VAV3
Q9UKX7	NUP50
Q9UKY1	ZHX1
Q9UKY7	CDV3
Q9UKZ1	CNOT11
Q9UL03	INTS6
Q9UL12	SARDH
Q9UL15	BAG5
Q9UL18	AGO1
Q9UL25	RAB21
Q9UL26	RAB22A
Q9UL45	BLOC1S6
Q9UL46	PSME2
Q9UL54	TAOK2
Q9UL63	MKLN1
Q9ULC3	RAB23
Q9ULC4	MCTS1
Q9ULC5	ACSL5
Q9ULD2	MTUS1
Q9ULD9	ZNF608
Q9ULE0	WWC3
Q9ULE6	PALD1
Q9ULF5	SLC39A10
Q9ULG1	INO80
Q9ULG6	CCPG1
Q9ULH0	KIDINS220
Q9ULH1	ASAP1
Q9ULH7	MRTFB
Q9ULI0	ATAD2B
Q9ULJ6	ZMIZ1
Q9ULK4	MED23
Q9ULL5	PRR12
Q9ULL8	SHROOM4
Q9ULM3	YEATS2
Q9ULP9	TBC1D24
Q9ULQ0	STRIP2
Q9ULQ1	TPCN1
Q9ULR0	ISY1
Q9ULR3	PPM1H
Q9ULS5	TMCC3
Q9ULT0	TTC7A
Q9ULT8	HECTD1
Q9ULU4	ZMYND8
Q9ULV3	CIZ1
Q9ULV4	CORO1C
Q9ULW0	TPX2
Q9ULX3	NOB1
Q9ULX6	AKAP8L
Q9ULX9	MAFF
Q9ULZ2	STAP1
Q9ULZ3	PYCARD
Q9UM00	TMCO1
Q9UM01	SLC7A7
Q9UM07	PADI4
Q9UM13	ANAPC10
Q9UM21	MGAT4A
Q9UM22	EPDR1
Q9UM54	MYO6
Q9UM82	SPATA2
Q9UMN6	KMT2B
Q9UMR2	DDX19B
Q9UMR7	CLEC4A
Q9UMS0	NFU1
Q9UMS4	PRPF19
Q9UMX0	UBQLN1
Q9UMX5	NENF
Q9UMY4	SNX12
Q9UMZ2	SYNRG
Q9UN19	DAPP1
Q9UN36	NDRG2
Q9UN37	VPS4A
Q9UN86	G3BP2
Q9UNA1	ARHGAP26
Q9UNE7	STUB1
Q9UNF0	PACSIN2
Q9UNF1	MAGED2
Q9UNH7	SNX6
Q9UNI6	DUSP12
Q9UNK0	STX8
Q9UNL2	SSR3
Q9UNM6	PSMD13
Q9UNN5	FAF1
Q9UNN8	PROCR
Q9UNP9	PPIE
Q9UNQ0	ABCG2
Q9UNQ2	DIMT1
Q9UNS1	TIMELESS
Q9UNS2	COPS3
Q9UNW1	MINPP1
Q9UNX4	WDR3
Q9UNY4	TTF2
Q9UNZ2	NSFL1C
Q9UNZ5	C19orf53
Q9UP65	PLA2G4C
Q9UP83	COG5
Q9UP95	SLC12A4
Q9UPI3	FLVCR2
Q9UPM8	AP4E1
Q9UPN3	MACF1
Q9UPN4	CEP131
Q9UPN6	SCAF8
Q9UPN7	PPP6R1
Q9UPN9	TRIM33
Q9UPP1	PHF8
Q9UPQ9	TNRC6B
Q9UPR0	PLCL2
Q9UPR3	SMG5
Q9UPT5	EXOC7
Q9UPT6	MAPK8IP3
Q9UPT8	ZC3H4
Q9UPT9	USP22
Q9UPU5	USP24
Q9UPU7	TBC1D2B
Q9UPV0	CEP164
Q9UPW0	FOXJ3
Q9UPW5	AGTPBP1
Q9UPY3	DICER1
Q9UPY5	SLC7A11
Q9UPY6	WASF3
Q9UPY8	MAPRE3
