"formatted_name","Alignment.ID.beataml","Average.Rt.min..beataml","Average.Mz.beataml","original_name.beataml","Adduct.type.beataml","Reference.m.z.beataml","Formula.beataml","Ontology.beataml","MS.MS.spectrum.beataml","QC_CV.beataml","Alignment.ID.pilot","Average.Rt.min..pilot","Average.Mz.pilot","original_name.pilot","BEAT.NEG.Alignment.ID","BEAT.RT","Adduct.type.pilot","Reference.m.z.pilot","ppm.error","Formula.pilot","Ontology.pilot","S.N.average","MS1.isotopic.spectrum","MS.MS.spectrum.pilot","Std.dev","median","X.CV","QCpool_flag","Sample_flag","QC_CV.pilot","Blank_Co_Lip_01","Blank_Co_Lip_02","Blank_Co_Lip_03","Blank_Co_Lip_04","Blank_Co_Lip_05","Blank_Co_Lip_06","Blank_Co_Lip_07","Blank_Co_Lip_08","Blank_Co_Lip_09","Blank_Co_Lip_10","Blank_Co_Lip_11","Blank_Co_Lip_12","Blank_Co_Lip_13","Blank_Co_Lip_14","Blank_Co_Lip_15","Blank_Co_Lip_16","Blank_Co_Lip_17","Blank_Co_Lip_18","Blank_Co_Lip_19","Blank_Co_Lip_20","Blank_Co_Lip_21","Blank_Co_Lip_22","Blank_Co_Lip_23","Blank_Co_Lip_24","Lip_PB_01","Lip_PB_02","Lip_PB_03","QC_Pool_Lip_001","QC_Pool_Lip_002","QC_Pool_Lip_003","QC_Pool_Lip_004","QC_Pool_Lip_01","QC_Pool_Lip_02","QC_Pool_Lip_03","QC_Pool_Lip_04","QC_Pool_Lip_05","QC_Pool_Lip_06","QC_Pool_Lip_07","QC_Pool_Lip_08","BEAT.AML.Alignment.ID","BEAT.AML.RT"
"neg_Cer 34:2;O2|Cer 18:2;O2/16:0__AA","4891, 6159","21.899, 21.9","534.49097, 594.51227","Cer 34:2;O2|Cer 18:2;O2/16:0__AA","[M-H]-, [M+CH3COO]-","534.4892, 594.51031","C34H65NO3","Cer_NS","103.14886:5628 143.47369:5874 235.20604:47360 237.22148:45367 254.24864:39708 255.23201:24638 261.22177:38520 266.24591:7578 280.26376:174526 296.25946:38236 486.46518:21618 502.46295:29102 504.48096:49991 534.4906:191696, 94.89368:5846 100.70955:6058 147.31799:6349 235.20625:34331 237.22166:36378 246.75294:6843 254.24734:37727 255.23207:24424 261.22165:47541 280.26382:172777 296.25824:32651 486.46393:15689 502.46307:30540 504.47949:62940 534.4906:429267",52.2101676249902,"6853, 5597","21.126","594.51093, 534.48969","Cer 34:2;O2|Cer 18:2;O2/16:0__AA","6159",21.9,"[M+CH3COO]-, [M-H]-","594.51031, 534.4892","-1.04287510173922, -0.916763145098955","C34H65NO3","Cer_NS","259.79, 504.21","594.51093:3530758 595.51428:1408274 596.51764:282592, 534.48877:536582 535.49212:180104 536.49548:43239","178.29156:13280 235.20514:143453 237.22066:101728 248.23271:6936 254.24702:110789 255.23157:75340 261.22083:119281 266.2471:21542 280.2627:436170 296.25717:107406 486.46677:52163 502.46078:88232 504.47516:159667 504.60223:3570 534.48584:1412504 594.58032:13161, 92.95747:6264 148.12639:8811 148.17555:17787 148.21239:5069 235.20541:85309 237.22147:61310 254.24782:67849 255.23068:33947 261.22101:58800 266.24741:11501 280.26324:247138 296.2572:44479 486.46664:33444 502.46091:51330 504.47501:79389 534.4873:285731","77761.4430332029, 65837.1682168257","894499, 957578","8.69329569213637, 6.87538437775572",0,0,7.27904842188181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9587077549045,20.8047006076094,20.9826621988075,20.6532290828225,20.8126364119776,20.9114388035117,20.7835442272165,20.8117392162203,20.8382221587607,20.6309665075512,20.8599760371166,20.7733493160875,NA,NA
"neg_Cer 36:0;O2|Cer 18:0;O2/18:0__AA","6963, 5525","25.57, 25.573","626.57483, 566.55353","Cer 36:0;O2|Cer 18:0;O2/18:0__AA","[M+CH3COO]-, [M-H]-","626.57288, 566.55182","C36H73NO3","Cer_NDS","86.79106:5709 87.07317:5149 145.65849:6068 224.19382:5964 239.23849:32632 265.25494:47484 282.2821:18843 283.2648:31706 300.28922:20128 308.29675:203817 308.37451:11970 324.29199:39847 518.53217:69189 534.52673:87590 548.53607:7076 566.55292:935841, 98.25857:6309 155.30922:5703 178.33813:18042 239.23798:102115 265.25342:154431 268.26517:15909 281.28168:6437 282.28021:48251 283.26443:107563 300.29123:47101 308.29608:650119 324.29062:122506 326.30963:6978 518.53009:209518 534.52612:231386 548.5401:15899 566.55115:1135870",59.9616607675207,"7508, 6279","24.567, 24.568","626.57196, 566.55096","Cer 36:0;O2|Cer 18:0;O2/18:0__AA","5525",25.573,"[M+CH3COO]-, [M-H]-","626.57288, 566.55182","1.46830485236553, 1.51795470357638","C36H73NO3","Cer_NDS","1857.27, 185.11","626.57208:3965730 627.57543:2112165 628.57879:492997, 566.55151:7765711 567.55486:4272772 568.55822:838223","134.42572:5577 239.23657:107497 244.04872:5909 265.25238:159139 268.26416:18578 282.27786:59999 283.26254:141230 300.28906:75021 308.2941:731489 324.28906:160238 326.30252:13315 518.3504:11541 518.52734:241066 534.52118:318754 548.53693:34624 566.54675:4077358 613.02399:6325 626.56488:7086, 166.47009:5740 239.23669:420756 252.26765:12727 265.25241:546173 267.26776:13647 268.26352:62739 280.26315:10728 281.28394:19714 282.27856:194678 283.26276:377617 300.28918:159634 308.29419:2376820 324.28922:456424 326.30371:29165 518.52771:718951 530.53149:12111 534.52277:824861 548.53809:51470 566.54803:4244822","72049.7722945532, 59403.5040959604","1601564, 1362664","4.49871327618211, 4.35936548525245",0,0,4.16232549654043,11.120237877342,12.3381792499001,11.2807707701306,9.34872815423108,11.5372184005386,11.9574648468052,10.6917435191713,12.3054917921107,11.1661630826461,10.5999128421871,11.7099453802325,11.654636028528,13.7593680869471,11.4619909505856,11.4983506079296,11.577900836887,10.9708249013626,12.7872904265596,10.5545888516776,14.8730114698462,11.6969675262343,10.5038257379958,10.2772874001304,11.7308946465417,13.2739412597768,13.2457012462858,13.0535865436392,21.5721742282167,21.5212697458754,21.4265754738914,21.4284976803834,21.4962257376431,21.4848597626468,21.5617177253151,21.5038771632083,21.59149769321,21.4464452532623,21.4167619701637,21.5352264826544,NA,NA
"neg_Cer 42:2;O2|Cer 18:1;O2/24:1__AA","7390, 8586","27.208, 27.21","646.61694, 706.63812","Cer 42:2;O2|Cer 18:1;O2/24:1__AA","[M-H]-, [M+CH3COO]-","646.61438, 706.6355","C42H81NO3","Cer_NS","95.05023:77430 178.28972:146374 199.65027:76896 237.22261:3333994 239.24109:95964 250.25327:124635 253.15053:73143 263.23856:2712202 266.25018:208587 268.26611:464753 298.27307:171140 347.33286:2868442 363.35916:111271 364.35983:2841009 365.34378:1789638 390.37546:12990313 406.37003:2021608 406.46106:64989 598.59613:1471547 614.36957:145501 614.59003:2070752 616.60577:2950004 628.58014:158648 646.61536:14840556, 94.39288:135983 101.23769:135660 132.05804:108864 137.28371:129254 237.22159:2501085 249.0007:122390 250.25093:184032 263.23788:2158130 266.2438:124039 268.26526:443262 298.27411:184002 347.33188:2201358 364.35886:2067315 365.3429:1377729 390.37445:9432026 406.36926:1422933 490.00784:145914 598.59393:1327882 614.58795:1706220 616.60461:2626452 627.64905:120005 646.61511:14181057",36.9470334470231,"9123, 7895","26.114","706.63416, 646.61365","Cer 42:2;O2|Cer 18:1;O2/24:1","7390",27.208,"[M+CH3COO]-, [M-H]-","706.6355, 646.61438","1.89631004956223, 1.12895726194013","C42H81NO3","Cer_NS","10528.5, 13724.27","706.63611:25126572 707.63946:18013588 708.64282:4674446, 646.61401:21957592 647.61736:13657849 648.62072:3248000","80.02689:7250 95.04921:7949 105.22721:6365 148.13466:13258 148.17868:12270 235.20403:13058 237.22171:1065240 239.23792:32185 250.25349:44361 251.24242:7337 255.23317:15783 263.23727:1003930 266.24817:52335 268.26395:173377 281.24768:42961 298.27448:93672 347.33115:872494 363.36264:26629 364.35794:953522 365.34201:703252 378.37881:9700 390.37329:3993454 395.69174:5838 404.35446:8138 406.36871:688967 408.38321:22383 587.57556:11036 598.59247:445501 610.60144:10517 614.5871:690078 616.60199:1181911 628.59131:60274 641.6712:8241 646.61224:9966661 651.59711:7136 706.50714:17795, 80.0262:6737 95.04919:6624 106.674:5403 123.62771:4995 225.22095:9014 235.20769:21708 237.22176:1409772 239.23753:53318 250.25356:73823 251.23538:8622 255.23294:19981 263.23743:1151661 266.24854:100422 268.26434:222831 281.24649:33987 298.27466:82322 347.33139:1187606 349.35068:6514 363.36346:25183 364.35809:1203334 365.3421:816508 378.37616:9909 388.36029:13698 390.3735:5263144 404.3511:19221 405.35638:11249 406.36905:869199 408.38251:36503 571.54865:6654 587.57239:11985 598.59314:642446 610.59631:14068 614.58752:792245 616.60297:1319089 618.61505:11810 628.58722:53520 646.61322:5850720","2213644.41496841, 1527273.86834557","28601212, 22843099","7.7396874474005, 6.68593113546271",0,0,7.14968224960586,12.4280984118325,11.7996863613313,13.6889059306127,10.6856248397263,10.0980320829605,11.6794800995055,9.05799172275918,9.24317398347295,11.3831642606351,9.62935662007961,NA,11.3162815317462,13.0739741646667,NA,10.468624042918,10.6501542136751,NA,11.0223678130285,9.05528243550119,14.5152070304087,11.0667619323869,NA,10.65999589243,8.7279204545632,12.002815015607,8.76818432477693,12.1072170755914,25.7838018253347,25.7363288943049,25.5252480753049,25.7618752145483,25.6798704959556,25.5735513868163,25.5867990232484,25.5910435851422,25.6261396357726,25.4270208322565,25.5756304727447,25.6732245768418,NA,NA
"neg_Cer 43:2;O2|Cer 19:1;O2/24:1__AA","7690, 8850","27.456","660.63251, 720.65393","Cer 43:2;O2|Cer 19:1;O2/24:1__AA","[M-H]-, [M+CH3COO]-","660.63, 720.65112","C43H83NO3","Cer_NS","75.64416:5299 98.98199:6681 178.34425:10226 251.23814:35235 277.25323:34541 347.33084:31330 364.35605:32174 365.3403:19909 390.37454:153728 406.37015:18249 612.60822:20652 628.60126:24974 630.62482:40552 660.63171:184239, 100.11967:5630 147.86411:5920 251.23714:17805 277.25668:8498 347.33374:14253 364.35925:9972 365.34406:9361 390.37515:60717 406.37494:8007 590.19318:6057 612.60455:7303 628.56543:19380 629.52844:11561 630.54309:35986 660.63239:163936 720.67645:13430",37.8980689831976,"9400","26.352","720.65076","Cer 43:2;O2|Cer 19:1;O2/24:1_[M+CH3COO]-","8850",27.456,"[M+CH3COO]-","720.65112","0.499548241874074","C43H83NO3","Cer_NS","55.03","720.65076:348200 721.65411:212643 722.65747:47573","251.23543:44730 277.25012:40096 282.28815:5832 347.32825:29561 364.35562:37679 365.34106:23799 390.37177:146840 406.36731:23983 612.60455:18037 628.56207:28668 629.52301:16855 630.58502:51984 660.62769:432272 702.56085:7253 704.53046:7245 720.71979:48913","10414.4467531522","122878.5","8.47540192397547",0,0,8.28647346256974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4797802640291,NA,NA,NA,NA,10.8454900509444,NA,NA,17.1157955354165,16.976765478088,16.9048462691476,16.851077989243,17.1459321458205,16.8569725634938,16.9422281188113,16.9088968566472,17.0452690684889,16.7618888051942,16.820228833478,16.8898247695806,NA,NA
"pos_CAR 10:0_[M+H]+","2665","3.52","316.24979","CAR 10:0","[M+H]+","316.2482","C17H33NO4","CAR","80.9469:7945 85.02776:71400 88.65166:5700 257.17279:6619 290.86862:5506 316.24625:18379",19.0730408907606,"1109","3.561","316.24844","CAR 10:0",NA,NA,"[M+H]+","316.2482","-0.758897600110723","C17H33NO4","CAR","35.2","316.24811:94371 317.25146:13921 318.25482:0","85.02792:45506 316.24976:18123","1493.98372014577","34105.5","4.38047740143312",0,0,4.4067608042154,9.95419631038687,9.29920801838728,10.2227949028681,10.1611318829843,8.78135971352466,10.5018371849023,10.2656150464845,10.7829982089204,9.84862294042934,10.5783726913608,10.3094763538411,10.1382718001722,10.612868497291,10.5333297323058,10.6017707884077,11.1104833098162,10.4304525516655,9.44708322620965,10.2550285698187,9.08214904135387,10.7952279660287,10.7030383889864,10.4335854411505,11.2203783276952,12.71681946133,12.5769566647061,12.7298331388484,15.038318884385,15.0724257369864,15.0974149224151,15.1148810288415,15.0809424092393,15.0428563380359,15.0743087414403,15.0378043099981,15.0185044760734,15.1197517122014,14.8766128672486,14.99916323377,"2665","3.52"
"pos_CAR 12:0_[M+H]+","3432","4.135","344.28104","CAR 12:0","[M+H]+","344.27951","C19H37NO4","CAR","77.60367:5914 81.06976:21432 83.08543:31039 85.02818:5346722 85.10096:29517 86.03149:8208 89.05927:6947 95.08546:89578 97.10091:14079 109.10116:81826 110.07757:5797 123.11754:22161 144.1022:224542 153.44826:7121 165.16382:20657 178.33443:8319 183.1749:222887 201.18544:52427 285.20737:557866 327.08286:8866 344.2811:1728713",77.7724087556845,"1501","4.737","344.28003","CAR 12:0",NA,NA,"[M+H]+","344.27951","-1.51040066251554","C19H37NO4","CAR","67.59","344.27982:53547 345.28317:11712 346.28653:0","85.02769:26761 344.28094:22627","22445.9404225919","128067.5","17.5266483866648",0,0,18.1573547938358,8.99435343685886,9.25266543245025,10.140829770773,8.65105169117893,8.60733031374961,9.11894107272351,10.4635243732712,9.83920378809694,9.5274770060604,9.86573327085176,8.61470984411521,9.77313920671969,9.62021982550749,9.87805091272854,9.30606168942834,9.76487159073609,11.2443638351205,10.4797802640291,9.49585502688717,9.92777796208234,9.88874324889826,9.88417051910844,11.1491119907069,11.1842554954054,12.9051989459628,12.4491486453754,12.6024669018306,17.0394867158949,17.0505820448395,17.0426746861831,16.9571133806073,16.9759151226802,16.8873515299139,17.3036291516563,17.1324193991604,16.883060877543,16.6156296369681,16.4129501844365,16.4023459286184,"3432","4.135"
"pos_CAR 14:1_[M+H]+","4270","5.524","370.29721","CAR 14:1","[M+H]+","370.2952","C21H39NO4","CAR","80.9475:8476 85.02772:85592 91.50871:5703 91.52547:6684 108.79307:7294 311.22183:7460 370.29593:37128",21.3508005576118,"1926","5.528","370.29489","CAR 14:1",NA,NA,"[M+H]+","370.2952","0.837169912040807","C21H39NO4","CAR","55.02","370.2952:554991 371.29855:140777 372.30191:23029","85.02748:223609 95.08571:6053 101.67048:5270 109.10044:7669 135.11505:8251 144.10086:14590 177.15051:6100 191.17915:20227 209.18878:11195 311.22202:39090 370.29572:231904","14586.7844536406","163169.5","8.93965137702852",0,0,9.07641641269188,11.876516946565,11.8185821774809,11.7355560239115,11.4072677642447,11.7435721889356,11.6899979714194,11.6474584264549,11.8486229404293,11.7077904955288,11.8929222236306,11.8876014245087,11.5048189876328,12.1446582428319,11.9915218460757,11.9181178510318,12.1405102723682,12.0098286173681,12.1318569606088,12.1579784499454,12.0771495155897,11.9729797860663,12.2854022188623,12.0529076283133,12.2894425756883,14.0694497674278,13.3391540909321,14.0752284276845,17.3669197979276,17.3906727901951,17.4846419797335,17.4099378101439,17.3414406403985,17.2901268721694,17.3712406380123,17.2481962882372,17.2685145876643,17.0875767904313,17.049114680948,17.1535619272449,"4270","5.524"
"pos_CAR 14:0_[M+H]+","4354","6.919","372.31265","CAR 14:0","[M+H]+","372.31079","C21H41NO4","CAR","81.07009:94869 83.08609:33456 85.02847:16875130 85.10116:83213 89.06007:16070 95.08572:254314 97.10138:90260 101.13543:12950 103.07703:16427 109.10173:170391 111.1173:115432 123.11749:144215 127.07572:17114 137.13318:68897 144.10251:718612 145.08765:26943 178.28642:14987 193.1958:50655 211.20677:746338 219.23071:13956 229.21729:169800 313.23889:1944706 367.55676:45082 372.31274:8360173",15.8435690058401,"1977","6.646","372.31107","CAR 14:0",NA,NA,"[M+H]+","372.31079","-0.752059858311356","C21H41NO4","CAR","264.53","372.31107:5176218 373.31442:1428144 374.31778:169687","79.66153:6147 81.06929:7473 85.02802:1683603 85.10081:11173 95.08521:21152 97.10101:10298 109.10082:18011 111.11587:10584 119.51347:5084 123.11667:19694 137.13211:8412 144.10138:74169 193.19334:7473 211.20523:128367 223.80013:5694 229.21548:22838 313.23706:346784 372.31042:1659209","45277.3490487107","627649.5","7.21379512748927",0,0,7.35436379031431,9.55074678538324,9.28540221886225,8.63299519714296,10.4696418172395,9.24317398347295,9.12928301694497,10.5117526537674,9.81217730551445,8.69696752623429,10.1369911120802,10.0701209444768,10.8041310211833,10.5352753766208,11.4093909361377,11.6452080827747,9.51175265376738,9.98299357469431,10.311748315005,10.981567281903,10.5896511465148,11.0728025345442,11.5454471816781,8.89178370321831,11.0313565962557,12.7198166030181,12.403810931786,12.7069276396174,19.2751401246642,19.3450500044796,19.3615990061267,19.315790825909,19.3141738526292,19.2438898712021,19.2860636095258,19.1830998342864,19.1645779864411,19.1476024382506,19.0423487240488,19.0577775991177,"4354","6.919"
"pos_LPC 14:0_[M+H]+","7184","7.034","468.31076","LPC 14:0","[M+H]+","468.3085","C22H46NO7P","LPC","83.02524:6576 84.22598:7790 86.09551:206288 89.05913:7536 104.10597:92364 124.99898:93041 146.31688:6206 184.07233:7672032 258.11032:20499 260.36325:8049 285.24197:83980 391.22845:11333 450.29779:70660 468.18695:11833 468.3075:52322",43.9240249864978,"3843","7.119","468.30826","LPC 14:0/0:0",NA,NA,"[M+H]+","468.3085","0.512482690283205","C22H46NO7P","LPC","19.21","468.30811:220037 469.31146:66460 470.31482:8404","89.05927:7565 104.10606:128488 133.08614:7444 162.85286:6228 184.07314:242636 276.57349:5396 285.24329:9776 450.30222:30265 468.31253:79627","5764.47730553782","87273","6.60510960496124",0,0,6.7574377304413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.843921051289,6.7279204545632,11.1830150008828,16.476856932862,16.4017461800997,16.4647371780581,16.4241662888181,16.4161377685783,16.4103519706674,16.4848858157372,16.4291615200579,16.3485206965855,16.2391882753732,16.1962563177362,16.2347051838794,"7184","7.034"
"pos_LPC 16:1_[M+H]+","8059","7.625","494.32663","LPC 16:1","[M+H]+","494.3241","C24H48NO7P","LPC","86.09592:202746 104.10657:88050 124.99991:75840 145.20082:8220 184.07393:7659116 258.10727:18196 311.26147:76099 337.27509:9309 476.3219:75969 494.33301:66485",36.3182246755942,"4354","7.481","494.32443","LPC 16:1/0:0",NA,NA,"[M+H]+","494.3241","-0.66757821441334","C24H48NO7P","LPC","65.38","494.32401:218203 495.32736:62139 496.33072:8980","86.09583:8260 104.09298:7423 104.10625:111722 122.58102:5946 134.87479:5715 183.95262:5900 184.07327:226488 476.31976:28121 494.33005:85688","7506.94669148435","118108.5","6.3559749649554",0,0,6.4557328178647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2644426002266,NA,NA,16.8773919864774,16.9136374280491,16.8371474475448,16.8384160757973,16.8610020676031,16.8942019860506,16.8891593143456,16.9236988832951,16.8201041525884,16.749515936376,16.6395244257505,16.6490736955971,"8059","7.625"
"pos_LPC 22:6_[M+H]+","11105","7.858","568.34247","LPC 22:6","[M+H]+","568.33978","C30H50NO7P","LPC","84.27934:79875 86.09596:2617575 91.34217:74495 104.10656:1085047 124.99988:1302502 133.32515:74940 184.07397:81299344 218.83585:73645 258.11435:236049 259.14191:77292 385.28003:102870 550.33813:746967 568.34583:538569",57.9797235805487,"5988","7.307","568.33966","LPC 22:6",NA,NA,"[M+H]+","568.33978","0.211141300083006","C30H50NO7P","LPC","53.51","568.33929:278566 569.34264:109292 570.346:19406","86.09615:8511 104.10642:6126 139.10812:5237 178.30124:7772 184.07318:523162 307.98053:6338 417.05664:6020 550.32971:9196 568.33691:10185","10242.7922891557","107253.5","9.55007742325959",0,0,9.61716373122697,NA,NA,8.8703647195834,NA,NA,NA,NA,NA,8.63662462054365,8.81057163474115,NA,NA,8.78135971352466,NA,NA,NA,NA,NA,NA,NA,NA,9.11374216604919,NA,NA,9.01959072835788,9.4241662888181,NA,16.7092857886445,16.6456162181019,16.7120432984081,16.7969394911185,16.8401017476857,16.7697861998414,16.8767687247587,16.8417240377643,16.6592015450653,16.5217997779451,16.4527077754035,16.5054549290131,"11105","7.858"
"pos_LPC 16:1/0:0_[M+H]+","8058","8.063","494.32663","LPC 16:1/0:0","[M+H]+","494.3241","C24H48NO7P","LPC","86.09628:277508 86.10835:15288 104.10682:2827858 124.98065:9121 124.99992:91950 163.01416:11591 184.0735:5500676 199.04031:7804 240.10123:12667 258.11093:88131 286.88397:8554 310.80927:7584 311.25894:154009 340.3031:8760 417.24194:47733 476.31464:457459 494.32443:828338",49.5614548782113,"4355","7.729","494.32492","LPC 16:1/0:0",NA,NA,"[M+H]+","494.3241","-1.65883071457148","C24H48NO7P","LPC","48.26","494.3248:406526 495.32815:113963 496.33151:21846","80.58984:5559 86.09603:13333 104.10639:189981 124.99974:6105 152.95996:5001 184.07346:393496 258.11029:7181 476.31726:45072 494.33081:149641","6084.15101208696","80564.5","7.551900666034",0,0,7.67813908447274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3629711636053,16.2963606107127,16.2592283438492,16.2920339854995,16.3075388122346,16.306293145924,16.4455645486912,16.3293058282086,16.2993511357963,16.1984066713932,15.9878635298246,16.1530571683114,"8058","8.063"
"pos_CAR 20:4_[M+H]+__A","6576","8.098","448.34436","CAR 20:4","[M+H]+","448.3421","C27H45NO4","CAR","81.06944:11184 85.0277:53581 95.08517:9882 121.10024:6686 131.88322:5237 135.1161:6578 144.10115:6748 147.32306:5106 157.04768:7204 448.34262:84211",28.9799775090064,"3435","7.503","448.34271","CAR 20:4",NA,NA,"[M+H]+","448.3421","-1.36056819110824","C27H45NO4","CAR","43.77","448.34265:151580 449.346:50744 450.34936:11524","85.0277:42513 95.08546:7353 206.87381:5846 448.34418:125717","11016.1187962609","123932","8.88884129705075",0,0,8.72900349409483,NA,NA,NA,9.92332748541919,NA,8.97441458980553,NA,9.4797802640291,9.43254190038826,10.3253054550897,8.67948009950545,10.0953970227926,9.9614496943982,11.0354864512921,11.3247431104944,10.2946207488916,11.4040771362412,10.8933015308606,10.871135184243,10.8113746935099,10.8478403556307,11.567005370247,11.140829770773,11.7082217300383,10.3793783670713,8.8008998999203,10.7073591320809,16.9964072842479,17.1196402762788,17.1112477649802,17.036645846134,17.0434011564022,16.9130647050576,16.9120238712206,16.925287850447,16.8868516108314,16.8653587284488,16.7364812097145,16.736837908596,"6576","8.098"
"pos_LPC 20:4_[M+H]+","10085","8.146","544.34277","LPC 20:4","[M+H]+","544.33978","C28H50NO7P","LPC","84.27335:530422 86.09592:11099115 104.10663:4126546 124.9998:4802458 184.07391:396550720 258.11154:1153344 526.33771:3830707 544.34918:3805735",36.5616860687282,"5446","7.53","544.34076","LPC 20:4",NA,NA,"[M+H]+","544.33978","-1.80034610005326","C28H50NO7P","LPC","369.23","544.33997:461609 545.34332:167301 546.34668:28475","75.48081:5352 86.09612:9291 93.87214:5741 104.10644:6610 124.99989:8122 178.07719:6280 184.07333:900548 281.90024:6509 526.33069:13850 544.34637:30948","100979.137892626","970944","10.4000990677758",0,0,10.4581815861168,NA,NA,NA,NA,NA,8.96578428466209,NA,NA,NA,NA,NA,NA,9.34207466799914,NA,9.26209484537018,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.48179943166575,NA,10.2491134527137,19.8987327491414,19.9257992530722,19.8643342812802,19.8633363325969,19.9212903513755,19.8844880416663,20.1060849276379,20.1200353284429,19.8935548406934,19.7166453287596,19.6352628849171,19.6557595500487,"10085","8.146"
