From	To
Q8NEM2	SHCBP1
Q8NG31	KNL1
Q8TA86	RP9
Q8WU10	PYROXD1
Q8WW36	ZCCHC13
Q92626	PXDN
Q969K4	ABTB1
Q96A00	PPP1R14A
Q96AY2	EME1
Q96BD8	SKA1
Q96BY9	SARAF
Q96C24	SYTL4
Q96GX5	MASTL
Q96JN0	LCOR
Q96R06	SPAG5
Q96T54	KCNK17
Q99650	OSMR
Q99967	CITED2
Q9BXS6	NUSAP1
Q9H0B6	KLC2
Q9H0H5	RACGAP1
Q9H788	SH2D4A
Q9HBM1	SPC25
Q9NQW6	ANLN
Q9NSG2	FIRRM
Q9NXW9	ALKBH4
Q9NYP9	MIS18A
Q9NZD4	AHSP
Q9NZN5	ARHGEF12
Q9P225	DNAH2
Q9P2G3	KLHL14
Q9P2W1	PSMC3IP
Q9UBG3	CRNN
Q9UBJ2	ABCD2
Q9ULE4	FAM184B
Q9Y2D5	PALM2AKAP2
Q9Y2I6	NINL
U3KQE2	CAPNS1
W4VSQ9	TRIP10
A0A0A0MR08	USP19
A0A0A0MS15	IGHV3-49
A6ND36	FAM83G
A6NHX0	CASTOR2
B3KYB6	PITPNB
C9JB56	ARHGAP25
D6R973	CDV3
E5RG31	MCM4
E5RK61	CYRIB
E7EMC5	AFF1
E9PLR4	HBS1L
F5GYV5	ARL6IP4
F8WF39	CASP8
H0Y459	NCOR1
H0YDU3	TOR1AIP1
H3BSK8	RBBP6
I3L2X8	PITPNA
I3L352	DDX19A
I3L4E1	CALCOCO2
J3QK89	CHERP
J3QR46	KIAA0040
M0R0K7	FCGRT
M0R213	NAPA
O00625	PIR
O14796	SH2D1B
O15027	SEC16A
O15062	ZBTB5
O15068	MCF2L
O43900	PRICKLE3
O60516	EIF4EBP3
O60673	REV3L
P08519	LPA
P09455	RBP1
P10275	AR
P15812	CD1E
P16190	HLA-A
P17544	ATF7
P31995	FCGR2C
P50461	CSRP3
P50747	HLCS
P51817	PRKX
Q02386	ZNF45
Q03135	CAV1
Q07075	ENPEP
Q13322	GRB10
Q13772	NCOA4
Q14247	CTTN
Q15334	LLGL1
Q16739	UGCG
Q53HC0	CCDC92
Q5T3F8	TMEM63B
Q5TGY1	TMCO4
Q5XUX1	FBXW9
Q67FW5	B3GNTL1
Q6AZZ1	TRIM68
Q6K0P9	PYHIN1
Q6NVH7	SWSAP1
Q6P1M9	ARMCX5
Q6ZU65	UBN2
Q7Z4L5	TTC21B
Q8N3Z6	ZCCHC7
Q8N720	ZNF655
Q8NCP5	ZBTB44
Q8WTS1	ABHD5
Q8WVP5	TNFAIP8L1
Q8WYA0	IFT81
Q92543	SNX19
Q93015	NAA80
Q969K3	RNF34
Q969Q6	PPP2R3C
Q96AC1	FERMT2
Q96FX2	DPH3
Q9BUT9	MCRIP2
Q9BVG3	TRIM62
Q9H0U9	TSPYL1
Q9H1C7	CYSTM1
Q9H1J1	UPF3A
Q9H4B7	TUBB1
Q9H6X4	TMEM134
Q9H840	GEMIN7
Q9H867	VCPKMT
Q9H972	C14orf93
Q9HC44	GPBP1L1
Q9NPI7	KRCC1
Q9NQX6	ZNF331
Q9NSB2	KRT84
Q9NUV9	GIMAP4
Q9NVM1	EVA1B
Q9P0V3	SH3BP4
Q9P126	CLEC1B
Q9P243	ZFAT
Q9UBK5	HCST
Q9UL41	PNMA3
Q9Y5N5	HEMK2
Q9Y5T4	DNAJC15
R4GN89	C16orf74
U3KQA2	PBX3
V9GZ50	AKAP8L
A0A087X090	FDPS
A0A0C4DFX0	NOL6
A0A140T9Y1	PPT2
B5MCB4	MECP2
B5MCN0	ATL2
B5MDS3	ZNF618
C9IY68	CMSS1
C9J5N7	ARMC10
C9JFU6	UXS1
C9JN71	ZNF878
E9PJV0	ALDH3B2
E9PRI3	WEE1
F5GZQ4	LDHA
G3V4Y8	ATL1
H0YNP8	TCF12
H0YNZ0	GABPB1
J3KR62	ZNF525
K7EJ63	TRIM47
K7EKP8	ACOT7
M0R1F7	PLD3
O14775	GNB5
O43736	ITM2A
O76024	WFS1
O94782	USP1
O95455	TGDS
P07949	RET
P08913	ADRA2A
P11047	LAMC1
P12110	COL6A2
P15622	ZNF250
P16444	DPEP1
P17542	TAL1
P32929	CTH
P41219	PRPH
P46439	GSTM5
P78310	CXADR
Q15124	PGM5
Q15417	CNN3
Q58EX7	PLEKHG4
Q5H9L2	TCEAL5
Q5VUD6	DIPK1B
Q6UXN8	CLEC9A
Q6ZNL6	FGD5
Q7RTP0	NIPA1
Q7Z304	MAMDC2
Q86WR7	PROSER2
Q8IVL6	P3H3
Q8IZ40	RCOR2
Q8N6N7	ACBD7
Q8NHW5	RPLP0P6
Q8TBR7	TLCD3A
Q8TF39	ZNF483
Q8WXE0	CASKIN2
Q969S0	SLC35B4
Q96AY3	FKBP10
Q96CV9	OPTN
Q96K83	ZNF521
Q96KN1	LRATD2
Q9BWV3	CDADC1
Q9BXJ3	C1QTNF4
Q9H2T7	RANBP17
Q9H6R7	WDCP
Q9HAC7	SUGCT
Q9NPD8	UBE2T
Q9NRR1	CYTL1
Q9NZ53	PODXL2
Q9UDR5	AASS
Q9Y225	RNF24
Q9Y240	CLEC11A
Q9Y284	WDR83OS
Q9Y3P8	SIT1
V9GY67	RHOF
A0A1B0GWI8	ARID1B
E5RJU1	H2AZ2
P01036	CST4
P02100	HBE1
P02458	COL2A1
P30491	HLA-B
P36952	SERPINB5
P56730	PRSS12
P60369	KRTAP10-3
Q06828	FMOD
Q08495	DMTN
Q13228	SELENBP1
Q13885	TUBB2A
Q6B0K9	HBM
Q96MV1	TLCD4
Q9BY08	EBPL
A0A087WX58	HDGFL2
A0A087WXX8	SDHB
A0A087X1S3	HUWE1
A0A0A0MSH9	CHD1L
A0A0D9SEY7	FHL1
A0A0D9SGF6	SPTAN1
A0A0U1RR07	SYTL2
A4D161	FAM221A
B9A035	NT5C3A
H7C096	BNIP2
H9KV32	CD200R1
K7ESK7	UBA2
O00468	AGRN
O75061	DNAJC6
O75764	TCEA3
O95153	TSPOAP1
O95833	CLIC3
P05976	MYL1
P06756	ITGAV
P14784	IL2RB
P15088	CPA3
P19012	KRT15
P52943	CRIP2
Q02952	AKAP12
Q05516	ZBTB16
Q06945	SOX4
Q14766	LTBP1
Q15678	PTPN14
Q15973	ZNF124
Q16533	SNAPC1
Q3ZCT1	ZNF260
Q5JVG8	ZNF506
Q5T8U3	RPL7A
Q6PK32	ANK1
Q6UWU2	GLB1L
Q6ZTU2	EP400P1
Q6ZWK4	RHEX
Q7L513	FCRLA
Q7Z624	CAMKMT
Q8IX07	ZFPM1
Q8N8Y2	ATP6V0D2
Q8NES3	LFNG
Q8WXI8	CLEC4D
Q99592	ZBTB18
Q9BR77	CCDC77
Q9BX63	BRIP1
Q9C0C4	SEMA4C
Q9H5V7	IKZF5
Q9NP59	SLC40A1
Q9NZI8	IGF2BP1
Q9UHI5	SLC7A8
Q9UKE5	TNIK
Q9ULD9	ZNF608
Q9ULX9	MAFF
Q9UP52	TFR2
Q9Y3P4	RHBDD3
Q9Y426	C2CD2
Q9Y4I5	TESMIN
A0A0G2JNP3	LILRB5
A0A1B0GTL5	RAB11FIP5
J3QSF7	MPO
K7EMR1	GRN
O95968	SCGB1D1
P05186	ALPL
P06396	GSN
P08910	ABHD2
P12838	DEFA4
P15090	FABP4
P18428	LBP
P19320	VCAM1
P21397	MAOA
P24394	IL4R
P27930	IL1R2
P30504	HLA-C
Q05682	CALD1
Q06609	RAD51
Q14956	GPNMB
Q16348	SLC15A2
Q16853	AOC3
Q5T5P2	KIAA1217
Q6UXB4	CLEC4G
Q7L590	MCM10
Q8TBN0	RAB3IL1
Q8TF71	SLC16A10
Q8WWQ8	STAB2
Q96AP7	ESAM
Q96E17	RAB3C
Q96Q80	DERL3
Q99541	PLIN2
Q99712	KCNJ15
Q9BSK0	MARVELD1
Q9P2C4	TMEM181
Q9UGM3	DMBT1
Q9UQ84	EXO1
Q9Y5Y7	LYVE1
V9GYG9	APOA2
H0Y990	ABCE1
O60462	NRP2
O60911	CTSV
P0DP57	SLURP2
P16870	CPE
P55000	SLURP1
Q5KU26	COLEC12
Q86Y46	KRT73
Q8TDL5	BPIFB1
Q96B01	RAD51AP1
Q96RM1	SPRR2F
Q9H190	SDCBP2
A0A087WX73	AKAP13
A0A0M3HER2	CENPV
A0A140T9L8	MPIG6B
A0A1B0GTV0	MECP2
A0A5B6	TRBV28
A1L020	MEX3A
A1L188	NDUFAF8
A2RRD8	ZNF320
C9J5H8	NCDN
D4Q8H0	pk
D6R9J2	N4BP2
E9PS34	NAP1L4
F8VZ69	PA2G4
F8WF22	THOC7
G3V5Q0	KTN1
G5E9R9	RO60
H0Y9R4	RPL9
H0YGR0	ITFG2
H3BQM0	PAPD5
H3BQT1	GLG1
K7ELB1	DNMT1
O00311	CDC7
O15488	GYG2
O15522	NKX2-8
O43255	SIAH2
O43739	CYTH3
O60243	HS6ST1
O60880	SH2D1A
O75095	MEGF6
P00325	ADH1B
P02795	MT2A
P22001	KCNA3
P25116	F2R
P26006	ITGA3
P30279	CCND2
P31269	HOXA9
P48552	NRIP1
P49675	STAR
P51843	NR0B1
P52746	ZNF142
P52926	HMGA2
P54707	ATP12A
P80294	MT1H
P98155	VLDLR
Q03989	ARID5A
Q10571	MN1
Q14590	ZNF235
Q14678	KANK1
Q14680	MELK
Q14894	CRYM
Q15111	PLCL1
Q2QGD7	ZXDC
Q3KNV8	PCGF3
Q3SXZ3	ZNF718
Q3SY52	ZIK1
Q3SY77	UGT3A2
Q5T0W9	FAM83B
Q5U623	ATF7IP2
Q5VYV7	SLX4IP
Q659C4	LARP1B
Q6P582	MZT2A
Q6P9F7	LRRC8B
Q6PG37	ZNF790
Q7Z6J0	SH3RF1
Q86WT1	IFT70A
Q8IUX7	AEBP1
Q8IV56	PRR15
Q8IVF7	FMNL3
Q8IX21	SLF2
Q8N3Y1	FBXW8
Q8N8Z6	DCBLD1
Q8NC54	KCT2
Q8NG68	TTL
Q8TDN4	CABLES1
Q8TF50	ZNF526
Q8WWM9	CYGB
Q969L4	LSM10
Q96FE7	PIK3IP1
Q96HE9	PRR11
Q96HI0	SENP5
Q99666	RGPD5
Q99666	RGPD6
Q9BQ24	ZFYVE21
Q9BUN5	CCDC28B
Q9BXR6	CFHR5
Q9BY11	PACSIN1
Q9GZT4	SRR
Q9H211	CDT1
Q9H7X3	ZNF696
Q9H816	DCLRE1B
Q9HA90	EFCC1
Q9HB96	FANCE
Q9HC78	ZBTB20
Q9NPA5	ZFP64
Q9NYF5	FAM13B
Q9P2G4	MAP10
Q9UBZ9	REV1
Q9UEE5	STK17A
Q9UIW2	PLXNA1
Q9UKT9	IKZF3
C9IZG4	CUTA
C9JUX2	FAM133B
F8VRI5	ERBB3
F8W6A0	PPHLN1
F8W9S7	GAPVD1
H0Y4K8	FN1
K7EQ06	HDGFL2
O15020	SPTBN2
O75864	PPP1R37
P14672	SLC2A4
P17019	ZNF708
P22557	ALAS2
P35612	ADD2
P50281	MMP14
Q12948	FOXC1
Q7Z6V5	ADAT2
Q8TEZ7	PAQR8
Q8WW01	TSEN15
Q96PL5	ERMAP
Q96SQ5	ZNF587
Q99584	S100A13
Q9H8M7	MINDY3
Q9HBT8	ZNF286A
Q9NZQ7	CD274
Q9NZV1	CRIM1
Q9P2H3	IFT80
P43308	SSR2
P57735	RAB25
Q14CN4	KRT72
Q7Z3Y7	KRT28
Q96RJ3	TNFRSF13C
A6NLU0	RFPL4A
E5RK63	ANXA6
F8W1A0	PPP1CC
H7C4C3	AP2M1
I3L3U6	P4HB
O94889	KLHL18
P04275	VWF
P06727	APOA4
P06732	CKM
P18054	ALOX12
P24387	CRHBP
P27338	MAOB
P37173	TGFBR2
P40197	GP5
Q12955	ANK3
Q2Q1W2	TRIM71
Q6ZUK4	TMEM26
Q8WXH0	SYNE2
Q96PQ1	SIGLEC12
Q99959	PKP2
Q9H492	MAP1LC3A
Q9Y6M4	CSNK1G3
P19013	KRT4
P78386	KRT85
Q8IUQ4	SIAH1
B4E321	OS9
F8VY04	AK2
H3BPG5	RNPS1
I3L524	RPA1
O00763	ACACB
P30530	AXL
P58557	YBEY
P61647	ST8SIA6
Q06190	PPP2R3A
Q14865	ARID5B
Q5JVB9	CLYBL
Q8N5H3	FAM89B
Q96GU1	PAGE5
Q9H8V3	ECT2
Q9UKA8	RCAN3
Q9Y462	ZNF711
X6R8P6	INIP
Q3SXY8	ARL13B
Q7Z3Z0	KRT25
Q9NV72	ZNF701
Q9P2D1	CHD7
A0A087WVV1	PSMB2
A0A0C4DH34	IGHV4-28
A0A1B0GUS7	UNC13B
A0PJW8	DAPL1
A1Z1Q3	MACROD2
B0QY63	SUN2
B7Z2R7	ACBD5
E5RHJ3	CARD8
E9PCW1	GOSR1
E9PJS8	ECHDC1
G3V114	DOK2
H0Y5H6	UBAP2L
H0Y9L1	NEDD4
H0YJG4	CHD8
H7BZV4	ARL6IP4
J3KNF8	CYB5B
J3QT29	COPS9
O15195	VILL
O15440	ABCC5
O15457	MSH4
O60890	OPHN1
O94991	SLITRK5
O95154	AKR7A3
P04733	MT1F
P0DMW3	SMIM10L1
P10586	PTPRF
P13501	CCL5
P13640	MT1G
P78352	DLG4
P78415	IRX3
P80297	MT1X
Q01851	POU4F1
Q08AD1	CAMSAP2
Q12837	POU4F2
Q3ZCM7	TUBB8
Q75T13	PGAP1
Q8IVL0	NAV3
Q8IWY4	SCUBE1
Q8N5U6	RNF10
Q8NFL0	B3GNT7
Q8TB73	NDNF
Q8TBK2	SETD6
Q8WXC6	COPS9
Q969W8	ZNF566
Q96FI4	NEIL1
Q96LX8	ZNF597
Q9NQG1	MANBAL
Q9NZ42	PSENEN
Q9P266	JCAD
Q9UHJ3	SFMBT1
Q9UJ90	KCNE5
Q9UJQ1	LAMP5
Q9UKK6	NXT1
Q9Y6X1	SERP1
A6NLN1	PTBP1
A8MUX0	KRTAP16-1
C9JBE1	DNPEP
J3KNV4	ITGA7
O60658	PDE8A
P01889	HLA-B
P0DMU9	CT45A10
P30499	HLA-C
P32970	CD70
Q14532	KRT32
Q8N8V2	GBP7
Q9P299	COPZ2
Q9UL16	CFAP45
A0A0K0K1C4	TRBV27
C9JKV3	TFPI
H0Y9L4	NSD2
H7C1Q0	BBX
O14602	EIF1AY
O95263	PDE8B
P05154	SERPINA5
Q15935	ZNF77
Q6UVW9	CLEC2A
Q8IUI4	SNX29P2
Q8WUP2	FBLIM1
Q96F45	ZNF503
Q9C026	TRIM9
Q9C0F3	ZNF436
Q9HCJ6	VAT1L
Q9UBL0	ARPP21
Q9UL17	TBX21
P18084	ITGB5
P19801	AOC1
P23510	TNFSF4
Q13253	NOG
Q6ZSZ6	TSHZ1
Q9NS84	CHST7
A0A0D9SGE8	PHF6
H0YNJ8	TMOD3
P00966	ASS1
Q01995	TAGLN
Q9UJN7	ZNF391
A0A0A0MSL2	IKZF2
C9JZX6	PPIP5K1
E9PMG5	EPB41L2
H0Y9Y3	SYNPO2
K7EN88	hCG_2039718
O00451	GFRA2
O14495	PLPP3
O76070	SNCG
O95477	ABCA1
O95760	IL33
P00750	PLAT
P05160	F13B
P07451	CA3
P08253	MMP2
P09619	PDGFRB
P11597	CETP
P14415	ATP1B2
P14555	PLA2G2A
P23946	CMA1
P24821	TNC
P26842	CD27
P29279	CCN2
P29400	COL4A5
P31513	FMO3
P35555	FBN1
P48681	NES
P80748	IGLV3-21
P98177	FOXO4
Q03001	DST
Q13349	ITGAD
Q13351	KLF1
Q14393	GAS6
Q5T0V7	DST
Q5T8A7	PPP1R26
Q5VY43	PEAR1
Q6NUN0	ACSM5
Q6X4U4	SOSTDC1
Q71RC9	SMIM5
Q8N118	CYP4X1
Q8N4Z0	RAB42
Q8TF66	LRRC15
Q92484	SMPDL3A
Q96H15	TIMD4
Q96MM6	HSPA12B
Q96PY5	FMNL2
Q9BQT8	SLC25A21
Q9H8L6	MMRN2
Q9HBA0	TRPV4
Q9HBW9	ADGRL4
Q9NR16	CD163L1
Q9UDY6	TRIM10
Q9ULC0	EMCN
Q9ULJ8	PPP1R9A
Q9UMS6	SYNPO2
Q9Y2A7	NCKAP1
J3KSV1	HP
P01037	CST1
P10451	SPP1
P15169	CPN1
P55056	APOC4
Q02487	DSC2
Q15546	MMD
Q15762	CD226
Q9ULD0	OGDHL
H0YAC8	RUFY1
O15217	GSTA4
Q9TQE0	HLA-DRB1
Q8TD90	MAGEE2
C9JXC6	SEC61A1
F8VTS6	RFPL4AL1
M0QYU8	KLK7
O75051	PLXNA2
O95678	KRT75
Q9H015	SLC22A4
Q14134	TRIM29
P20396	TRH
P59827	BPIFB4
P01911	HLA-DRB1
A6NI72	NCF1B
K7ES75	LGALS3BP
O75636	FCN3
P08493	MGP
Q5QPP4	GALE
Q5THU2	AIG1
Q86SQ4	ADGRG6
Q95IE3	HLA-DRB1
V9GXZ6	TRMT11
G3V1R1	PRB1
O14926	FSCN2
P06310	IGKV2-30
Q13421	MSLN
Q99935	OPRPN
A0A087WVZ0	MPC1
F8W642	CS
H3BUD9	RAB27A
Q9Y2P4	SLC27A6
H0YH80	HNRNPA1
P57053	H2BC12L
P57075	UBASH3A
Q5VUJ6	LRCH2
O95936	EOMES
E7EMB7	IPO11
O15296	ALOX15B
A0A140TA69	KRT34
Q9H7B7	PKD1L1-AS1
E9PGZ7	GUCD1
P78369	CLDN10
K7EPI4	GFAP
P09228	CST2
Q8IUC1	KRTAP11-1
A6NKN8	PCP4L1
P50219	MNX1
C9JIB1	AFF3
A0A087WY62	NBPF26
P22676	CALB2
A0A1B0GU14	CLN5
A0A1W2PS25	ZEB2
K7ELP0	TPM4
M0QXA4	SHKBP1
O00425	IGF2BP3
O60774	FMO6P
H0YJK8	GPX2
M0R2K7	BCAT2
P51854	TKTL1
Q30167	HLA-DRB1
Q96B33	CLDN23
E9PLC9	CAPN1
P12882	MYH1
C9JE82	CACNA2D2
P05412	JUN
P49418	AMPH
Q14392	LRRC32
Q6ZV70	LANCL3
Q96CC6	RHBDF1
M0R299	FBL
R4GMX9	ZMAT2
Q7LC14	NFKBIE
J3QS02	SLC25A19
F5H518	KLRC2
Q15743	GPR68
Q9NQ25	SLAMF7
B8ZZ10	LUC7L
Q9HB03	ELOVL3
Q9NX45	SOHLH2
V9GYA1	CYP4F3
P02818	BGLAP
H0YB27	PIK3R1
O95274	LYPD3
P01861	IGHG4
P19957	PI3
Q9Y3R4	NEU2
Q01638	IL1RL1
