,term_name,rank,p_value,z_score,combined_score,adj_p_value,genes,n_genes,db,significant,sample_id,direction
16930,kdm2b 26808549 chip-seq sup-b15 human,6,2.43075343023721e-06,1.92702958376333,24.911307450064232,0.0002997929230625892,"ABCB10,ACOT11,ADIPOQ,AKT3,ARRB1,ASAP2,ATF4,BARX1,BCL11A,BDH1,CAPN2,CD300A,CD9,CDC42EP1,CDKN1B,CDKN2C,CHST3,CSPG4,CSRP2,CTTN,DCAKD,DLX1,DOCK7,DOCK9,DPYD,EPHB3,FOSL2,GNA11,GPRC5C,HAAO,HMX3,IFIT5,INF2,IQSEC1,JUND,JUP,KSR1,MARCKSL1,MEX3A,MXI1,NENF,NFIX,NKD2,NTHL1,PACSIN3,PALM,PCOLCE,PDLIM1,PHC2,PLD6,PLEKHO1,PPA1,PRDM11,PTK2,PTP4A3,RAI1,RCN1,RRAS2,RUNX3,SARDH,SDC2,SLC2A1,SOCS2,SORBS3,SRC,TFEB,TRAF3IP3,ZMYND11,ZNF395,ZNF436",70,ChEA_2022,True,GD_Late,both
16931,af4 28076791 chip-seq sem human blood leukemia,7,3.077542386380192e-06,2.4997649409414113,31.725464791330452,0.00032534019513162025,"ABCB10,ASAP2,BCL11A,CD109,CD4,CDKN1B,CDKN2C,CENPV,CNOT6L,DPYD,FAIM,FLT3,HAAO,IKZF3,JUND,JUP,LSP1,MPZL1,MYC,PACS2,PDLIM1,PHF21A,PIK3AP1,PLD6,PLEKHO1,PTK2,RAI1,RRAS2,RUNX2,SCMH1,SENP6,SLC2A3,SMAD3,STK39,WASF1,ZMYND11",36,ChEA_2022,True,GD_Late,both
16932,esr1 17901129 chip-chip liver mouse,8,5.0814017543265655e-06,3.0744092911493794,37.47681375488945,0.0004194228602588793,"ACAA2,ALDH2,BPHL,C3,CBS,CPN1,DSC2,ETFA,FADS2,FGB,FGG,GALM,GPRC5C,HABP2,ITIH2,KYNU,LCAT,LECT2,LGALS9,NDRG2,NDUFS1,OPTN,PIK3AP1,SERPIND1",24,ChEA_2022,True,GD_Late,both
16933,zfp42 18358816 chip-chip mescs mouse,9,5.101088840986369e-06,2.1466104349921675,26.15871613615518,0.0004194228602588793,"ACADS,ACADSB,ADPRH,ALDH2,ALDH3A2,ALKBH3,ATF4,ATPAF1,BCKDHA,CAPN2,CBX5,COL1A2,COQ6,DDX3Y,DLL1,ERH,FADS2,FGB,GAA,GABPB2,GNA11,GNB1L,HINT2,IKZF5,MPZL1,MVP,NAT14,NDUFA13,NDUFA2,NDUFA3,NDUFB8,NDUFC1,NDUFS1,NDUFS7,NEIL2,NENF,PCOLCE,PSPH,PTGFRN,RBAK,RBKS,RNF135,RRS1,SFXN3,TBXAS1,TCEAL1,TCOF1,TRPV2",48,ChEA_2022,True,GD_Late,both
16934,lxr 22158963 chip-seq liver mouse,10,5.707848570034225e-06,1.908132994298043,23.03816501360026,0.00042238079418253265,"ABCB10,ACOT1,ACOT11,AFM,ALDH1L1,ALDH2,ALDH3A2,APBA2,BAIAP2L1,BDH1,BLVRB,BPHL,C3,CAPN2,CD4,CDC42EP1,COQ6,CP,CPN1,CPNE3,CSRP2,CTH,DDAH1,DHRS4,DHTKD1,DPYD,F3,FABP1,FADS2,FGB,FGG,FOSL2,GALM,HAAO,IGFBP2,IGFBP4,INF2,ITIH3,KLKB1,KRT18,LGALS9,LPL,LPP,MAP2K6,N4BP2L1,NDRG2,NDUFA7,NDUFB8,NEIL2,NENF,P2RX7,PHF2,PIK3AP1,PIPOX,RNF135,SARDH,SERPINF2,SLC47A1,SNRPE,SOCS2,SORBS3,SORD,STEAP3,TMEM53,TNS1,TXNIP",66,ChEA_2022,True,GD_Late,both
16935,pou3f1 26484290 chip-seq escss mouse,11,7.2028018328365075e-06,1.9019110802407027,22.52060606042038,0.00048455212329991045,"ACAD10,ACADS,ACOT7,AKT3,ALDH1B1,ASAP2,ASPH,CBX6,CENPV,CNTN1,COLEC10,COQ4,CSRP2,DCAKD,DENND4C,DLL1,DPH1,DPYD,DPYSL3,EPHB3,ERI3,F3,FMOD,FYTTD1,GATM,GIPC3,GNB1L,HAAO,HMX3,HSD17B12,IGFBP4,IL3RA,IQSEC1,ITGAL,JAG1,JUP,KYNU,MPZL1,MXI1,MYC,NDUFA3,NDUFS1,NDUFS7,NOC3L,OGN,OLFML3,POSTN,PRDM11,PRNP,PTGFRN,PVR,RAI1,RPL22L1,RRS1,SHOX2,SNRPE,SOBP,SORD,TCOF1,TRAF3,TRIM16,TRPV2,UTP3,WWOX,ZMYM4",65,ChEA_2022,True,GD_Late,both
16936,myc 19829295 chip-seq escs human,12,9.795380851685531e-06,1.8814137736567527,21.699473194446966,0.0006040484858539411,"ACAA2,AFM,APOBEC3G,APOH,ARHGAP10,ASAP2,BAIAP2L1,C7,CBX5,CBX6,CD4,COLEC10,CTH,DDX3Y,DLX5,DNAL4,DNMT3A,DOCK9,DSC2,EIF2AK2,EVL,GIMAP1,GIMAP2,ICAM2,IGF2,IGFBP4,IKZF3,IQSEC1,ITIH3,JUND,KSR1,KYNU,LCAT,LZTFL1,MST1,MYO1B,NDUFA10,NDUFA11,NDUFA7,NDUFB4,NIPSNAP1,NLRX1,OPTN,OTOR,PCOLCE,PIK3AP1,PPP1R13L,PRAF2,PRDM11,PTK2,PTP4A3,RASAL3,RBAK,RPF1,RWDD2B,SLC2A3,SNX20,SOBP,SORD,TGFBI,TP53I11,TRAF3,TRPV2,ULBP3,ZNF556",65,ChEA_2022,True,GD_Late,both
16937,klf6 26769127 chip-seq pdac-cell line human,13,3.2045112300652666e-05,1.794375,18.5688490412615,0.00182410639249869,"ABCB10,ACOT1,ACOT7,ALDH1A3,APOBEC3B,ARRB1,ASAP2,BAIAP2L1,BATF3,BNIP3,CAPN2,CDKN1B,CDKN2C,CHST3,CTH,DCAKD,DDAH1,DOCK7,DOCK9,DPYD,EFEMP1,ERAP2,ETFA,F3,FOSL2,GBP2,GPRC5C,GSTP1,HABP2,HMGCL,IFI16,IFIT5,IGFBP4,IGFBP5,ITIH2,JUND,JUP,KRT18,MEX3A,MPZL1,MXI1,MYC,MYO1B,MYOF,NOC3L,OPTN,PACS2,PCOLCE,PDK1,PDLIM1,PHC2,PIK3AP1,PPA1,PPP1R13L,PTGFRN,RAI1,SLC2A1,SNRPE,SOCS2,ST14,TMEM53,TOX2,TRAF3,TXNIP,UACA,ZMYND11",66,ChEA_2022,True,GD_Late,both
16938,klf4 26769127 chip-seq pdac-cell line human,14,3.991212678938409e-05,1.7798248572598714,18.02754403312128,0.002109640987438873,"ACADS,ACOT1,ACOT7,ACSF2,AKT3,ALDH2,APBA2,APOBEC3B,BAIAP2L1,BATF3,CAPN2,CD300LF,CD9,CDC42EP1,CDKN1B,CDKN2C,CENPV,CHST3,COL1A1,CTTN,DDAH1,DOCK7,DOCK9,DPYD,DSC2,F3,GABPB2,GSTP1,HABP2,HMGCL,IGFBP3,IGFBP4,INF2,ITIH2,JUND,KRT18,MARCKSL1,MEX3A,MPZL1,MXI1,MYO1B,OPTN,PACSIN3,PCK2,PCOLCE,PDLIM1,PHC2,PIK3AP1,PPP1R13L,PRKACB,PRKCQ,PTGFRN,RPF1,RUNX3,SELPLG,SERPINA1,SFXN3,SLC2A1,SNRPE,SOCS2,ST14,TMEM53,TOX2,TXNIP,UACA,ZNF664",66,ChEA_2022,True,GD_Late,both
16939,smrt 27268052 chip-seq bcells human,15,4.733353662895225e-05,1.7836853356665705,17.762458506252393,0.0023351211403616445,"ABHD11,ACAD10,AKAP7,AKT3,APBA2,ATP8B4,BAIAP2L1,BARX1,BDH1,CBS,CBX6,CD300LF,CDC42EP1,CDKN2C,CENPV,CHST3,CNTN1,CPNE3,CYTL1,DENND1C,DNMT3A,DPH1,EPHB3,F3,FBP2,FMOD,HAAO,ICAM2,IQSEC1,JAG1,KANK1,KYNU,LPP,LUM,MATK,MEX3A,MXI1,MYO1B,NFIX,PHF11,PIK3AP1,PPA1,PRNP,PTK2,PVR,RAI1,RRAS2,RUNX3,SNRPE,SNX9,SORBS3,SP140L,TBL1X,TBXAS1,TNS1,TOMM6,TOX2,TRAF3,TRAF3IP3,ZMYND11,ZNF292,ZNF395,ZNF618,ZNF74",64,ChEA_2022,True,GD_Late,both
16940,esrrb 18555785 chip-seq mescs mouse,16,5.628178373230992e-05,1.949799620333263,19.079061540019374,0.0025302404559318695,"ABCB10,ABHD11,ACADS,AK3,ALDH1A3,ALDH1L1,ALKBH2,ASPH,ATPAF1,CKAP4,COX7A2,CPN1,CPNE7,CSRP2,DENND4C,DLX3,EEF1A2,ETFA,FLT3,GAA,GANC,GTPBP6,HMGN3,HPDL,KYNU,MATK,NDRG2,NDUFA12,NDUFA2,NDUFA3,NDUFB8,NDUFC1,NDUFS1,NDUFS4,NDUFV1,NDUFV2,NIPSNAP1,NLRX1,PCOLCE,PTGFRN,RAB6B,SNX9,ST14,TTC19,UACA,WWOX,ZMYND11",47,ChEA_2022,True,GD_Late,both
16941,mnx1 26342078 chip-seq min6-4n mouse,17,5.812714560924565e-05,1.7937552132207277,17.494275363628237,0.0025302404559318695,"ALKBH3,ASAP2,BARX1,BATF3,C4A,CACNA2D1,CCL5,COL1A1,COL6A1,CSRP2,CYTL1,DLX3,DOCK9,EEF1A2,ETFA,GNA11,GRAP,HMGCL,HMX2,HMX3,IGFBP2,IGFBP3,IGFBP5,IKZF2,IQSEC1,ITIH3,JUP,KCTD18,MAP2K6,MEX3A,MPZL1,MYC,NDRG2,NDUFA11,NDUFV1,NENF,NKD2,PAX2,PCOLCE,PIPOX,PRAF2,PVR,SENP6,SERPINF1,SH3PXD2B,SLC2A1,SNRPE,SNX9,SOBP,SOCS2,SORBS3,SPARC,TBC1D30,TNS1,TOMM6,TRIM9,TRMT11,TRPV2,TTC19,WASF1,ZMYND11",61,ChEA_2022,True,GD_Late,both
16942,gata3 24758297 chip-seq mcf-7 human,18,9.889837840071284e-05,1.740645339980612,16.051217775061584,0.004065822223140417,"ABHD11,ALDH1A3,ALDH2,ALDH3A2,ARRB1,BATF,BCKDHA,CADM1,CAP2,CAPN2,CD109,CD4,CD9,CFB,CPNE7,DLX1,EEF1A2,EVL,GABPB2,GBP2,GNB1L,GSTP1,HAAO,HPDL,IFIT5,IGFBP3,IGFBP4,IKZF2,IL1RN,JAG1,JUP,KRT18,KYNU,LPP,MFAP4,MTA1,MYO1B,MYOF,NIPSNAP1,PCK2,PDF,PIPOX,PPA1,PPP1R14C,RAI1,RASAL3,SFXN3,SLC2A3,SOCS2,SPARC,STEAP3,TBL1X,TNS1,TOMM6,TRPV2,TTC19,TXNIP,UTP3,WWOX,ZMYND11,ZNF22,ZNF292,ZNF512B",63,ChEA_2022,True,GD_Late,both
16943,mbd3 35695185 chip-seq nicbasalrootganglia mouse embryo,19,0.00010535791874119703,1.515394726863672,13.878208057324716,0.004103413677288726,"ABCB10,ABHD11,ACAD10,ACADSB,ADD2,ADPRH,AK3,AK4,AKAP7,AKT3,ALDH1B1,ALDH2,APBA2,APOH,ARRB1,ASAP2,BATF3,BCL11A,BDH1,BLVRB,CACNA2D1,CBX5,CDKN1B,CKAP4,CNOT6L,CPNE3,CSRP2,DDAH1,DENND4C,DHTKD1,DLL1,DLX1,DNMT3A,DOCK9,DPYD,DPYSL3,EEF1A2,EPDR1,EPHB3,ERH,ETFA,EXD2,F3,FADS2,FBLN1,FOSL2,FSTL1,FYTTD1,GAA,GNA11,GPRC5C,GTPBP6,HDHD5,HINT2,HMGN3,IGFBP3,IGFBP4,IKZF3,IL3RA,IQSEC1,JAG1,JUND,JUP,LPP,MAP2K6,MBLAC2,METTL17,MPZL1,MRPL52,MXI1,MYC,MYO1B,NAT14,NCAM2,NCKAP5L,NCS1,NDUFA12,NDUFB8,NDUFS1,NT5C3B,OPTN,PACSIN3,PDK1,PHC2,PHF2,PHF21A,PIMREG,PIPOX,PLEKHO1,PM20D2,PPA1,PRDM11,PRDX2,PRKACB,PRKCQ,PTGFRN,PTK2,PTP4A3,PYURF,RAI1,RBFOX2,RCN1,RRAS2,RUNX3,SCAMP2,SCLY,SENP6,SLC25A4,SLC2A3,SNX9,SOBP,SOCS2,SRC,STK39,TBC1D30,TOX2,TRIM9,VAV2,WASF1,ZMYND11",120,ChEA_2022,True,GD_Late,both
16944,af4 26711339 chip-seq sem human blood leukemia,20,0.00011313536749180166,1.5575865309391217,14.153672787952972,0.004186008597196662,"ABCB10,ACAA2,AK3,AKT3,ALDH3A2,ARHGAP10,ASAP2,ASPH,ATF4,ATP8B4,BCL11A,CBX5,CCDC51,CD109,CD4,CD9,CDKN1B,CDKN2C,CENPV,CNOT6L,COX7B,CSPG4,CTH,CTTN,DCAKD,DDAH1,DOCK7,DPYD,DPYSL3,EIF2AK2,ERH,EVL,FADS2,FAIM,FLT3,FOSL2,FYTTD1,GABPB2,HMGN3,HMX3,HSD17B12,ICAM2,IFI16,IKZF2,IKZF5,IQCB1,JUND,LPP,METTL7A,MPZL1,MYC,MYO1B,N4BP2L1,NDUFA12,NDUFB4,NDUFC1,NDUFC2,NDUFS1,NDUFV2,PHC2,PHF2,PHF21A,PIK3AP1,PLD6,PLEKHO1,PM20D2,PPA1,PRDM11,PRKACB,PRKCQ,PSPH,PTK2,RAI1,RBKS,RNF135,RRAS2,RUNX2,SELPLG,SENP6,SLC2A1,SLC2A3,SLFN11,SNRPE,STK39,TBC1D30,TBXAS1,TFEB,TMLHE,TRA2A,TRAF3,TRIM9,TUBA8,UTP3,VAT1L,WASF1,WWOX,ZBTB33,ZMYND11,ZNF22,ZNF292,ZNF395",101,ChEA_2022,True,GD_Late,both
16945,ep300 20729851 chip-seq forbrain midbrain limb heart mouse,21,0.00012894701135041252,1.8074435107376283,16.187661098416125,0.0045333055699332235,"ABCB10,AKT3,ALDH1A3,ATP8B4,BCL11A,CNOT6L,COL1A1,COL6A1,CSPG4,CSRP2,DLL1,DOCK9,DPYSL3,EPHB3,EVL,F3,FADS2,FBP2,FOSL2,HOXA10,IGFBP2,JAG1,JUP,KSR1,LPP,LSP1,MEX3A,MPZL1,MXI1,NDUFC2,NOC3L,OLFML3,P2RX7,PDK1,PHC2,PHF2,PIPOX,PLEKHO1,PTP4A3,RAI1,SH3PXD2B,SLC25A4,SLC2A1,SMAD3,SORBS3,SPARC,TBL1X,TBXAS1,TGFBI,TMEM53,TNS1,TRAF3,UNCX",53,ChEA_2022,True,GD_Late,both
16946,foxa1 27197147 chip-seq endometrioid-adenocarcinoma human,22,0.00013773987006089565,2.410196957986674,21.42699718421868,0.0045333055699332235,"ALDH2,ARHGAP10,ASPH,ATP8B4,BCL11A,CD9,CP,GRAP,ICAM2,IGFBP4,IKZF2,JAG1,KRT18,MARCKSL1,MPZL1,MYOF,NDUFA10,NFIX,PIK3AP1,PTGFRN,RPL22L1,TBL1X,UACA,UTP3,ZMYND11",25,ChEA_2022,True,GD_Late,both
16947,sa1 22415368 chip-seq mefs mouse,23,0.000140900037984411,1.7383941568311156,15.41514042303061,0.0045333055699332235,"AIF1,ALDH3A2,ASAP2,BATF3,BCL11A,CACNA2D1,CCDC51,CD9,COL1A1,COL1A2,COL6A1,COLEC10,DHRS4,DLL1,DLX3,DLX5,DNMT3A,DOCK9,EPDR1,EPHB3,ERH,FADS2,FBP2,FLT3,FOSL2,FSTL1,GIPC3,HMX3,IGFBP3,IGFBP4,IGFBP5,IKZF2,JAG1,JUND,KCTD18,LPL,MRPL52,MYC,NCAM2,NDUFA7,NDUFB4,NDUFS7,NDUFV2,NEIL2,PHC2,POSTN,PPP1R13L,RRS1,SDC2,SFXN3,SLC2A3,SNRPE,SOCS2,STAT6,TRAF3,TRPV2,UACA,VAV2,WASF1,ZNF512B",60,ChEA_2022,True,GD_Late,both
16948,sox2 21211035 chip-seq ln229 human,24,0.00016037316082929832,1.7214320107027523,15.041885309052462,0.004944839125570031,"ACOT1,ACSF2,AIF1,ALDH1B1,ALDH1L1,ALDH2,APOBEC3C,APOH,BARX1,BATF,BATF3,BNIP3,CAPN2,CBS,CBX5,CDC42EP1,CGREF1,CNOT6L,COLEC10,CTTN,DCAKD,DHTKD1,DNMT3A,DOCK7,EEF1A2,EXD2,FABP1,FAIM,FOSL2,GIMAP2,GTPBP6,HMGCL,KANK1,KLKB1,MAP2K6,MFAP4,MPI,NCKAP5L,NDUFA2,NDUFA3,NEIL2,NIPSNAP1,OPTN,PHC2,PRNP,PTGFRN,PTK2,PVR,RUNX3,SDC2,SLC2A1,SNX20,SNX9,SRC,TGFBI,TOX2,TP53I11,TUBA8,ULBP3,UNCX,WWOX",61,ChEA_2022,True,GD_Late,both
16949,tcf21 26020271 chip-seq smooth muscle human,25,0.0001755273507133319,1.707712557066418,14.76781266125358,0.005195609581114625,"ABCB10,ACADS,ACOT7,ACSF2,ALDH2,ARRB1,BARX1,BATF3,C3,CAP2,CAPN2,CD300A,CDC42EP1,CDKN2C,COL1A1,COL6A1,CPNE7,DDX60,DNAL4,EFEMP1,EPHB3,FBLN1,FERMT1,FOSL2,GABPB2,HAAO,HMGCL,IGFBP3,IGFBP4,IGFBP5,INF2,JAG1,JUND,MFAP4,MVP,MXI1,MYOF,NCKAP5L,NDUFV1,NTHL1,OLFML3,PDK1,PHC2,PHKA1,PLEKHO1,PRDM11,PTK2,PVR,SCAMP2,SERPINF1,SH3PXD2B,SLC2A1,SMAD3,SOBP,SOD3,ST14,TBXAS1,TGFBI,TNS1,TP53I11,ZNF185,ZNF22",62,ChEA_2022,True,GD_Late,both
16950,wt1 25993318 chip-seq podocyte human,26,0.00021792586808222662,1.533147971315696,12.926515745349016,0.006202505476186449,"ACOT11,ACOT7,ACSF2,ADD2,ADPRH,AGMAT,AK3,AKT3,ALDH1A3,APBA2,ARHGAP10,ARRB1,ASAP2,BDH1,BNIP3,CADM1,CAP2,CBX5,CBX6,CCDC51,CDC42EP1,CENPV,CNOT6L,CNTN1,COA4,COLEC10,CPNE7,DENND4C,DHRS4,DHTKD1,DLL1,DNMT3A,DOCK9,DPYD,EPHB3,EVL,FADS2,FMOD,FOSL2,FYTTD1,GABPB2,GPRC5C,HAAO,IGFBP5,IKZF2,IL1RN,INF2,JAG1,JUND,JUP,KANK1,KSR1,LPP,LSP1,MAP2K6,MEX3A,MXI1,MYOF,NCAM2,NCS1,NDUFB4,NEIL2,NIPSNAP1,OPTN,PACS2,PAX2,PDK1,PHC2,PHF21A,PREB,PRKCQ,PRNP,PTGFRN,PTP4A3,RAB6B,RAI1,RBFOX2,RCN1,RRAS2,RUNX2,SCAMP2,SH3PXD2B,SLC2A1,SMAD3,SNX9,SOD3,STK39,TBXAS1,TGFBI,TNS1,TOX2,TRAF3,TRIM16,UACA,UNCX,VAV2,WASF1,WWOX",98,ChEA_2022,True,GD_Late,both
16951,foxa2 19822575 chip-seq hepg2 human,27,0.00023057363965143363,1.5613626670827483,13.076319074548294,0.006319425679335589,"ACADSB,ACOT7,ACSF2,AKT3,ALDH3A2,APOH,ARRB1,ASAP2,ATP8B4,BCL11A,BDH1,BNIP3,BPHL,C3,CADM1,CAPN2,CD109,CD99,CHST3,CNOT6L,CP,CPN1,DHRS4,DLL1,DOCK7,DOK2,EVL,FABP1,FBLN1,FGB,FGG,GANC,GATM,GSTP1,HABP2,HMGCL,HMGN4,HNMT,IGFBP4,IGFBP5,IQSEC1,ITIH2,JAG1,JUP,KANK1,KRT18,LPP,MYO1B,NDUFA11,NDUFC2,NFIX,NIPSNAP1,OPTN,PACSIN3,PDLIM1,PHC2,PIK3AP1,PTK2,RAI1,RBKS,RCN1,RUNX2,SCMH1,SDC2,SERPINA1,SERPINA4,SERPINF1,SERPINF2,SH3PXD2B,SLC47A1,SMAD3,SOBP,SOCS2,SORBS3,SP140L,SRC,STAT6,STEAP3,TBL1X,TBXAS1,TGFBI,TMEM53,TRAF3,TRIM9,TXNIP,VAT1L,VAV2,WWOX",88,ChEA_2022,True,GD_Late,both
16952,meis1 26923725 chip-seq hemogenic-endothelium mouse,28,0.00025614384609223373,1.9277904328018223,15.942386133350288,0.006769515932437606,"ACAD10,AKT3,ALDH2,CADM1,CD109,CHCHD6,DENND4C,DOCK9,DPYSL3,ETFA,FOSL2,GAA,GALM,GNA11,HABP2,IGFBP3,IQSEC1,JAG1,KANK1,KRT18,LECT2,MYOF,NCS1,NOC3L,PDLIM1,PLEKHO1,PRDM11,PSPH,PTK2,RAI1,RPL22L1,SORBS3,TBC1D30,TNS1,TRAF3,UACA,UNCX,WWOX,ZMYND11",39,ChEA_2022,True,GD_Late,both
16953,p300 27058665 chip-seq zr-75-30cells human,29,0.00026883175140384927,1.6708131418663583,13.736464656693355,0.006859844690994775,"ABCB10,ACOT7,AKT3,ALDH1L2,ALDH3A2,ASAP2,CADM1,CAPN2,CD109,CKAP4,COL1A1,DDAH1,DHTKD1,DOCK7,DOCK9,DPH2,ETFA,F3,GBP2,HABP2,HMGCL,HPDL,IGFBP4,INF2,KANK1,KYNU,LSP1,LUM,MARCKSL1,MEX3A,MVP,MXI1,NDUFB8,OPTN,PACSIN3,PDF,PDLIM1,PHC2,PHF21A,PIPOX,PLEKHO1,PRKCQ,PRNP,PTGFRN,RCN1,RUNX3,SDC2,SERPINA1,SH3PXD2B,SLC2A1,SLC2A3,SNRPE,SOBP,SRC,STAT6,TFEB,TMEM53,TTC19,ZMYM4,ZMYND11,ZNF22,ZNF436,ZNF521",63,ChEA_2022,True,GD_Late,both
16954,smarca4 23332759 chip-seq oligodendrocytes mouse,30,0.00035796063011272474,1.5914281502591947,12.628121700827647,0.008829695542780545,"ACADS,AK3,AKAP7,AKT3,ALKBH3,APBA2,ARHGAP10,BCL11A,CADM1,CBX5,CHCHD6,CNOT6L,CNTN1,CP,CPN1,CSPG4,CTH,DLX1,DLX5,DOCK9,DPYD,DPYSL3,EFEMP1,EPDR1,F3,FAIM,FYTTD1,GATM,GRAP,HABP2,IGFBP3,IKZF2,ITGAL,JAG1,KANK1,KRT18,LGALS9,LPL,MAP2K6,MARCKSL1,MPZL1,MYC,NCAM2,NCS1,NDUFA10,NDUFB4,NDUFC2,NDUFS4,NDUFV2,NENF,P2RX7,PDK1,PHF11,PIK3AP1,PIPOX,POSTN,PPA1,PPP1R14C,PRKACB,PRNP,PTGFRN,PTK2,RAB7B,RBKS,RRAS2,RRS1,SCMH1,SENP6,SERPIND1,SLC25A4,SORBS3,TMEM53,TNS1,TRIM9",74,ChEA_2022,True,GD_Late,both
16955,suz12 27294783 chip-seq escs mouse,31,0.0004755280851690685,1.6430254292806357,12.570926581105653,0.011351315581455183,"ACOT1,ACOT11,AKT3,ALDH1A3,ALDH1L2,BARX1,BATF3,BCL11A,CAP2,CAPN2,CDKN2C,CHST3,CPNE7,DLL1,DLX1,DLX3,DLX5,EEF1A2,FOSL2,GIPC3,GPRC5C,HMX2,HMX3,HOXA10,IGFBP3,IGFBP4,IGFBP5,JAG1,KRT18,LPO,MATK,MXI1,MYC,NENF,NKD2,PAX2,PIK3AP1,PLEKHO1,PPP1R14C,PTP4A3,RAI1,RRS1,SERPINF2,SFXN3,SHOX2,SLC25A4,SLC47A1,SNX20,SOCS2,SOD3,SORBS3,STK39,TBC1D30,TBXAS1,TGFBI,TOX2,TRAF3,TRIM9,UNCX,VAT1L,ZBTB33",61,ChEA_2022,True,GD_Late,both
16956,hand2 30127528 chip-seq kelly human brain neuroblastoma,32,0.00049196158697872,1.465957457375429,11.166359090530058,0.011376611698882901,"ABCB10,ACADSB,ACOT11,ACOT7,ACSF2,ADA2,ALDH3A2,APBA2,APOBEC3C,ARRB1,ATF4,ATP5F1A,BCKDHA,BCL11A,BDH1,C7,CACNA2D1,CBX5,CBX6,CD9,CGREF1,CHCHD6,CNTN1,CP,CPNE7,DDAH1,DGLUCY,DHTKD1,DLX5,DNASE2,DNMT3A,DOCK7,DOCK9,DPYD,DPYSL3,EEF1A2,EPHB3,EVL,EXD2,FADS2,FOSL2,GAA,GANC,GPRC5C,GSTP1,HABP2,HINT2,HMGCL,HMGN4,HNMT,ICAM2,IGF2,IGFBP4,IGFBP5,INF2,JUP,KSR1,LPO,LPP,LSP1,LUM,METTL7A,MFAP4,MTA1,MTFP1,MVB12B,MXI1,MYO1B,NCKAP5L,NCS1,NDRG2,NEIL2,NIPSNAP1,OLFML3,P2RX7,PACSIN3,PCK2,PCOLCE,PHF21A,PIK3AP1,PLD6,PRKACB,PTK2,PTP4A3,PYURF,RAI1,RBFOX2,SARDH,SDC2,SELPLG,SERPINF1,SERPINF2,SFXN3,SLC25A4,SORBS3,SPARC,STEAP3,TBL1X,TBXAS1,TFEB,TGFBI,TMEM53,TNS1,TOX2,TP53I11,TRIM16,TXNIP,UNCX,VAV2",109,ChEA_2022,True,GD_Late,both
16957,tcf7l2 21901280 chip-seq h4iie rat,33,0.0005310558357435338,1.9188820921882128,14.469605565015,0.011780008740428064,"ACOT1,AGMAT,AK3,BAIAP2L1,CACNA2D1,CD300LF,CDKN1B,CHCHD6,DLL1,DOCK9,DPYD,EFEMP1,EXD2,FADS2,GPRC5C,HABP2,LECT2,MRPL52,MYO1B,NDUFB4,NDUFS1,NFIX,OPTN,PAX2,PIK3AP1,PSPH,RRAS2,SCLY,SORD,TMLHE,TRMT11,TRPV2,TST,WWOX,ZNF292",35,ChEA_2022,True,GD_Late,both
16958,chd4 35695185 chip-seq nicbasalrootganglia mouse embryo,34,0.0005412436448304786,1.5653949502529716,11.77433887090156,0.011780008740428064,"ABCB10,ABHD11,AKT3,APBA2,ARRB1,ASAP2,B4GAT1,BDH1,CAP2,CKAP4,CSRP2,DDAH1,DENND4C,DHRS4,DHTKD1,DLL1,DLX1,DLX5,DNMT3A,DPYSL3,EPHB3,ETFA,FADS2,FBLN1,FOSL2,FSTL1,GAA,HDHD5,HINT2,IGFBP4,IL3RA,IQSEC1,JAG1,JUND,KANK1,LPP,MAP2K6,MEX3A,MFAP4,MTFP1,MXI1,MYC,MYO1B,NAT14,NCAM2,NDUFA3,NDUFB8,NDUFS7,NKD2,NLRX1,OPTN,PDK1,PDLIM1,PHC2,PIPOX,PM20D2,PPA1,PRDM11,PTP4A3,PYURF,RAI1,RCN1,RPF1,SCMH1,SENP6,SLC2A3,SNX9,SORBS3,SRC,TNS1,TOX2,TRAF3,VAV2,ZMYM4",74,ChEA_2022,True,GD_Late,both
16959,foxa1 21915096 chip-seq lncap-1f5 human,35,0.0006292928338471347,1.6288824528113452,12.00635223958509,0.013305048487053705,"ABCB10,ADIPOQ,ADPRH,ALDH3A2,ANGPTL3,ASAP2,BLVRB,CADM1,CAPN2,CD93,CHST3,CNOT6L,CPNE7,CSRP2,CYTL1,DLX1,DOK2,EPDR1,EPHB3,ERAP2,FGB,GANC,GPRC5C,GSTP1,HAAO,HABP2,HMGN4,HMX3,HOXA10,IKZF3,IQSEC1,KLKB1,KRT18,KSR1,KYNU,LECT2,LPP,LZTFL1,MRS2,MYC,MYO1B,NDUFB4,OTOR,PACSIN3,PFKFB4,PIK3AP1,PM20D2,RPL22L1,SERPINA1,SERPINA7,SERPIND1,SLC2A1,SNRPE,SORBS3,STEAP3,STK39,TXNIP,UTP3,VAT1L,ZNF395",60,ChEA_2022,True,GD_Late,both
